dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.weight.ltm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.52 cpitch.53 cpitch.55 cpitch.57 cpitch.58 cpitch.60 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.81 cpitch.82 onset.order.ltm.onset onset.weight.ltm.onset onset.probability onset.information.content onset.entropy onset.0 onset.6 onset.12 onset.24 onset.36 onset.48 onset.60 probability information.content entropy information.gain 
99111820145038 1 11 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 1578947 0 -1 12 372 3 1.0 0.6530395 0.6147578 2.264201 0.004609503 0.004450555 0.004291606 0.004450555 0.004291606 0.004291606 0.006198987 0.004291606 0.006516883 0.011412494 0.005086348 0.011507862 0.0052452968 0.055496838 0.6530395 0.038521145 0.0683796 0.0076295217 0.049393218 0.007216257 0.009695851 0.010236275 0.004450555 0.006516883 0.008328895 0.004450555 1 1.0 0.4545454 1.1375036 2.3869917 0.10389609 0.06493506 0.4545454 0.10389609 0.10389609 0.10389609 0.06493506 0.2968361 1.7522615 4.651192 1.5532951 
99111820145038 1 12 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 1578947 0 -1 12 384 3 1.0 0.70881164 0.49652576 1.9838574 0.0044008293 0.0042490764 0.004097324 0.0042490764 0.004097324 0.004097324 0.005918357 0.007815266 0.013657746 0.009939804 0.0048560877 0.012367847 0.0050078398 0.70881164 0.08561384 0.006980626 0.038798116 0.007284132 0.026177349 0.004552582 0.009256917 0.007435884 0.0042490764 0.0062218625 0.0056148516 0.0042490764 1 1.0 0.4545454 1.1375036 2.386992 0.10389609 0.06493506 0.4545454 0.10389609 0.10389609 0.06493506 0.10389609 0.32218707 1.6340295 4.3708506 1.9424915 
99111820145038 1 13 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 1578947 0 -1 12 396 6 1.0 0.35661456 1.4875625 3.1613536 0.004478917 0.005868926 0.0041700266 0.004324472 0.0041700266 0.0041700266 0.35661456 0.0041700266 0.009421172 0.009421172 0.004942253 0.09838175 0.100166455 0.12489488 0.06579376 0.013282307 0.019460127 0.0074133803 0.113448754 0.004633363 0.01251008 0.0075678257 0.004324472 0.0063322624 0.0057144803 0.004324472 1 1.0 0.4545454 1.1375036 2.386992 0.10389609 0.06493506 0.4545454 0.10389609 0.06493506 0.10389609 0.10389609 0.16209751 2.625066 5.548345 1.724921 
99111820145038 1 14 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 1578947 0 -1 24 408 3 1.0 0.37064773 1.4318794 3.6879046 0.01216545 0.011745951 0.011326453 0.011745951 0.011326453 0.011326453 0.016360432 0.011326453 0.019380819 0.017199427 0.021876836 0.03236429 0.016024834 0.05336018 0.029868277 0.063742764 0.0556045 0.052038766 0.37064773 0.014766338 0.061855026 0.031189699 0.013927341 0.021562211 0.015521435 0.011745951 1 1.0 0.4545454 1.1375036 2.386992 0.10389609 0.06493506 0.4545454 0.10389609 0.06493506 0.10389609 0.10389609 0.16847622 2.5693831 6.0748982 1.8060104 
99111820145038 1 15 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 73 96 4 1578947 0 -1 24 456 4 1.0 0.26500455 1.915911 3.5084023 0.008727945 0.008426982 0.008126018 0.008426982 0.008126018 0.008126018 0.011737582 0.008126018 0.013904521 0.012339509 0.02559395 0.023219345 0.011496811 0.038282577 0.021428611 0.08532621 0.03989273 0.26500455 0.25151837 0.01059392 0.06417448 0.02237665 0.009991992 0.0154695315 0.011135655 0.008426982 1 1.0 0.4545454 1.1375036 2.386992 0.10389609 0.06493506 0.4545454 0.06493506 0.10389609 0.10389609 0.10389609 0.1204566 3.0534148 5.895392 0.2824165 
99111820145038 1 16 "1080-c01" NA 0 0 1 0 NA 0 24 0 NA NA 74 96 4 1578947 0 -1 12 480 5 1.0 0.43289563 1.2079089 3.046661 0.0077486825 0.007481487 0.007214291 0.007481487 0.007214291 0.007214291 0.010420642 0.007214291 0.010955034 0.02019238 0.00855027 0.0152301695 0.008817466 0.06492861 0.017634932 0.012291013 0.02030689 0.20219101 0.43289563 0.0080158785 0.04862966 0.022329947 0.007481487 0.010955034 0.019123595 0.007481487 1 1.0 0.4545454 1.1375036 2.386992 0.10389609 0.06493506 0.06493506 0.4545454 0.10389609 0.10389609 0.10389609 0.19677073 2.3454125 5.433655 1.3560591 
99111820145038 1 18 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 1578947 0 -1 12 504 4 1.0 0.4198502 1.2520534 3.3430533 0.008758624 0.008456603 0.00815458 0.008456603 0.00815458 0.00815458 0.011778839 0.00815458 0.012382882 0.027369862 0.009664688 0.027551072 0.00996671 0.07715643 0.07316304 0.09037827 0.4198502 0.014497032 0.059874088 0.0137117775 0.018423311 0.0251349 0.008456603 0.012382882 0.021510642 0.008456603 1 1.0 0.4545454 1.1375036 2.386992 0.10389609 0.06493506 0.4545454 0.10389609 0.10389609 0.06493506 0.10389609 0.19084097 2.3895571 5.7300444 0.8778155 
99111820145038 1 19 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 1578947 0 -1 12 540 4 1.0 0.27043676 1.8866367 3.537567 0.008758623 0.008456602 0.00815458 0.008456602 0.00815458 0.00815458 0.011778837 0.00815458 0.012382881 0.027369857 0.009664688 0.038920507 0.009966709 0.27043676 0.095901884 0.0335311 0.22656983 0.014497031 0.07124351 0.013711776 0.018423311 0.025134899 0.008456602 0.012382881 0.032880075 0.008456602 1 1.0 0.4545454 1.1375036 2.386992 0.10389609 0.06493506 0.4545454 0.10389609 0.06493506 0.10389609 0.10389609 0.12292579 3.0241406 5.9245596 0.3192413 
99111820145038 1 20 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 1578947 0 -1 24 552 6 1.0 0.44473323 1.1689879 2.9343169 0.006626298 0.006397805 0.006169312 0.006397805 0.006169312 0.006169312 0.008911229 0.011767392 0.020564377 0.014966297 0.0073117777 0.018622184 0.0075402707 0.16642864 0.44473323 0.01051068 0.046755392 0.010967666 0.13038386 0.0068547917 0.013938076 0.01119616 0.006397805 0.009368215 0.008454244 0.006397805 1 1.0 0.50000006 0.9999998 2.251629 0.11111111 0.055555556 0.055555556 0.50000006 0.11111111 0.11111111 0.055555556 0.22236665 2.1689878 5.1859493 1.8850377 
99111820145038 1 21 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 1578947 0 -1 12 588 4 1.0 0.27138725 1.8815751 3.303812 0.007007699 0.0067660543 0.006524409 0.0067660543 0.006524409 0.006524409 0.009424147 0.012444707 0.27138725 0.026681615 0.0077326335 0.030547932 0.007974278 0.15084676 0.23138162 0.011115661 0.0302056 0.01159895 0.092335165 0.0072493437 0.014740334 0.011840595 0.0067660543 0.009907437 0.008940858 0.0067660543 1 1.0 0.5 1.0 2.251629 0.1111111 0.05555555 0.5 0.1111111 0.05555555 0.05555555 0.1111111 0.13569362 2.881575 5.5554395 1.4976941 
99111820145038 1 22 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 1578947 0 -1 36 600 5 1.0 0.4363762 1.1963556 3.378192 0.010027661 0.017980635 0.009336098 0.00968188 0.009336098 0.009336098 0.021784231 0.009336098 0.022475794 0.03077455 0.011065005 0.100276634 0.019709542 0.4363762 0.04771784 0.027662516 0.05463347 0.01659751 0.037690178 0.010373442 0.024550483 0.01694329 0.00968188 0.014177039 0.012793913 0.00968188 1 1.0 0.39473683 1.3410369 2.5279734 0.10526315 0.078947365 0.39473683 0.10526315 0.10526315 0.10526315 0.10526315 0.17225376 2.5373926 5.9061623 1.2672573 
99111820145038 1 23 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 1578947 0 -1 12 672 5 1.0 0.40999293 1.286329 3.53704 0.010276399 0.02710843 0.009567681 0.009922039 0.009567681 0.009567681 0.031006373 0.009567681 0.03171509 0.048901487 0.011339474 0.04571226 0.028880224 0.40999293 0.057583272 0.028348686 0.06467044 0.017009212 0.038625084 0.010630757 0.025159458 0.01736357 0.009922039 0.014528701 0.013111266 0.009922039 1 1.0 0.39473683 1.3410369 2.5279734 0.10526315 0.078947365 0.39473683 0.10526315 0.10526315 0.10526315 0.10526315 0.1618393 2.627366 6.0650115 0.05356648 
99111820145038 1 24 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 1578947 0 -1 12 684 5 1.0 0.40497127 1.3041085 3.401133 0.009785174 0.009447754 0.009110335 0.009447754 0.009110335 0.009110335 0.013159373 0.009110335 0.013834212 0.024226744 0.0107974345 0.024429195 0.0111348545 0.06714655 0.11233831 0.074412316 0.40497127 0.016196152 0.054189622 0.015318859 0.020582609 0.021729838 0.009447754 0.013834212 0.0176808 0.009447754 1 1.0 0.39473683 1.3410369 2.5279734 0.10526315 0.078947365 0.39473683 0.10526315 0.10526315 0.10526315 0.10526315 0.15985708 2.6451454 5.9291015 1.0322363 
99111820145038 1 25 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 1578947 0 -1 12 708 4 0.99999994 0.26091975 1.9383218 3.5093172 0.008758624 0.008456603 0.00815458 0.008456603 0.00815458 0.00815458 0.011778839 0.00815458 0.012382882 0.027369862 0.009664688 0.027551072 0.00996671 0.07715643 0.07316304 0.26091975 0.24930869 0.014497032 0.059874088 0.0137117775 0.018423311 0.0251349 0.008456603 0.012382882 0.021510642 0.008456603 1 1.0 0.4545454 1.1375036 2.3869917 0.10389609 0.06493506 0.4545454 0.10389609 0.10389609 0.10389609 0.06493506 0.11859988 3.0758255 5.8963084 0.2339342 
99111820145038 1 26 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 1578947 0 -1 12 720 6 1.0 0.4410578 1.1809603 3.070609 0.005916556 0.0057125366 0.0055085174 0.0057125366 0.0055085174 0.0055085174 0.007956747 0.0055085174 0.008364785 0.01848867 0.0065286136 0.026291272 0.006732633 0.07516066 0.10318384 0.022650663 0.4410578 0.009792919 0.06732633 0.0092624705 0.0124451695 0.016978929 0.0057125366 0.008364785 0.10861302 0.0057125366 1 1.0 0.4545454 1.1375036 2.386992 0.10389609 0.06493506 0.06493506 0.4545454 0.10389609 0.10389609 0.10389609 0.2004808 2.318464 5.457601 1.7641864 
99111820145038 1 28 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 1578947 0 -1 12 792 3 1.0 0.37339774 1.4212149 3.5627282 0.01048757 0.01012593 0.0097642895 0.01012593 0.0097642895 0.0097642895 0.014103975 0.0097642895 0.014827255 0.032772653 0.011572492 0.03298964 0.011934132 0.09238706 0.08760537 0.04015012 0.37339774 0.017358739 0.0716932 0.016418474 0.022060063 0.030096518 0.01012593 0.014827255 0.025756832 0.01012593 1 1.0 0.39473683 1.3410369 2.5279734 0.10526315 0.078947365 0.39473683 0.10526315 0.10526315 0.10526315 0.10526315 0.14739384 2.7622519 6.090702 0.4428713 
99111820145038 1 29 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 1578947 0 -1 12 828 4 1.0 0.27043676 1.8866367 3.537567 0.008758623 0.008456602 0.00815458 0.008456602 0.00815458 0.00815458 0.011778837 0.00815458 0.012382881 0.027369857 0.009664688 0.038920507 0.009966709 0.27043676 0.095901884 0.0335311 0.22656983 0.014497031 0.07124351 0.013711776 0.018423311 0.025134899 0.008456602 0.012382881 0.032880075 0.008456602 1 1.0 0.4545454 1.1375036 2.3869917 0.10389609 0.06493506 0.4545454 0.10389609 0.10389609 0.10389609 0.06493506 0.12292579 3.0241406 5.9245596 0.20363449 
99111820145038 1 30 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 1578947 0 -1 12 840 4 0.99999994 0.45650908 1.1312845 2.7798612 0.006069484 0.005860192 0.005650899 0.005860192 0.005650899 0.005650899 0.008162411 0.005650899 0.008580996 0.008580996 0.0066973623 0.011929678 0.006906655 0.07153621 0.013813311 0.45650908 0.23277523 0.023189621 0.020719968 0.006278777 0.012766848 0.010255337 0.005860192 0.041439936 0.007743825 0.005860192 1 1.0 0.4545454 1.1375036 2.386992 0.10389609 0.06493506 0.4545454 0.06493506 0.10389609 0.10389609 0.10389609 0.20750411 2.2687883 5.1668553 1.0752034 
99111820145038 1 31 "1080-c01" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 1578947 0 -1 12 888 5 1.0 0.3905855 1.3562896 2.7859397 0.0048823175 0.004713962 0.004545606 0.004713962 0.004545606 0.004545606 0.006565876 0.004545606 0.0069025876 0.0069025876 0.0053873854 0.009596281 0.005555741 0.3905855 0.011111482 0.12933095 0.25068182 0.018653823 0.016667224 0.0050506736 0.010269703 0.008249434 0.004713962 0.07033906 0.0062291645 0.004713962 1 1.0 0.50000006 0.9999998 2.251629 0.11111111 0.055555556 0.055555556 0.50000006 0.11111111 0.11111111 0.055555556 0.19529279 2.3562894 5.03757 1.9264455 
99111820145038 1 32 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 1578947 0 -1 12 900 3 1.0 0.33160773 1.5924505 3.3220365 0.008340522 0.0109289605 0.0077653136 0.008052918 0.0077653136 0.0077653136 0.019844692 0.0077653136 0.017543858 0.017543858 0.009203335 0.042277824 0.33160773 0.25654298 0.041990217 0.024733962 0.036238134 0.013805002 0.04572908 0.008628126 0.02329594 0.0140926065 0.008052918 0.011791773 0.010641356 0.008052918 1 1.0 0.4545454 1.1375036 2.386992 0.10389609 0.06493506 0.4545454 0.10389609 0.06493506 0.10389609 0.10389609 0.15073077 2.729954 5.709031 2.2504053 
99111820145038 1 33 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 1578947 0 -1 24 912 4 0.99999994 0.3990962 1.3251916 3.5727532 0.012286399 0.01609942 0.011439061 0.011862729 0.011439061 0.011439061 0.02075978 0.011439061 0.021607118 0.025843808 0.013557405 0.036859203 0.018217765 0.3990962 0.040672224 0.06468013 0.08586359 0.020336108 0.04617992 0.012710067 0.030080495 0.02075978 0.011862729 0.017370427 0.01567575 0.011862729 1 1.0 0.4545454 1.1375036 2.386992 0.10389609 0.06493506 0.4545454 0.10389609 0.06493506 0.10389609 0.10389609 0.18140735 2.4626954 5.9597425 1.0501441 
99111820145038 1 34 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 1578947 0 -1 24 960 5 1.0 0.4223429 1.2435133 2.8800883 0.0064510377 0.006228588 0.0060061384 0.006228588 0.0060061384 0.0060061384 0.008675534 0.0060061384 0.009120434 0.009120434 0.0071183867 0.012679627 0.0073408363 0.07603328 0.014681675 0.4223429 0.24740845 0.024647417 0.022022512 0.0066734874 0.013569426 0.01090003 0.006228588 0.044045024 0.008230635 0.006228588 1 1.0 0.39473683 1.3410369 2.5279734 0.10526315 0.078947365 0.39473683 0.10526315 0.10526315 0.10526315 0.10526315 0.1667143 2.5845504 5.4080577 1.1241452 
99111820145038 1 35 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 1578947 0 -1 12 1008 3 1.0 0.6936766 0.5276649 2.118271 0.0050447932 0.004870835 0.0046968767 0.004870835 0.0046968767 0.0046968767 0.0067843776 0.0046968767 0.007132294 0.012490212 0.005566668 0.012594588 0.005740627 0.03461772 0.035591885 0.016038964 0.6936766 0.008350003 0.07214055 0.007897711 0.010611462 0.01120292 0.004870835 0.007132294 0.00911542 0.004870835 1 1.0 0.39473683 1.3410369 2.5279734 0.10526315 0.078947365 0.39473683 0.10526315 0.10526315 0.10526315 0.10526315 0.27381968 1.8687019 4.646244 1.837599 
99111820145038 1 36 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 1578947 0 -1 12 1032 4 1.0 0.3519651 1.5064958 3.730366 0.0134408595 0.012977381 0.012513903 0.012977381 0.012513903 0.012513903 0.018075638 0.012513903 0.021412678 0.019002594 0.017241377 0.028828325 0.017704856 0.058954388 0.032999627 0.035780497 0.111141995 0.03670745 0.3519651 0.01631442 0.04755283 0.027530586 0.015387465 0.023822764 0.017148681 0.012977381 1 1.0 0.39473683 1.3410369 2.5279734 0.10526315 0.078947365 0.39473683 0.10526315 0.10526315 0.10526315 0.10526315 0.13893358 2.8475327 6.258342 1.4176981 
99111820145038 1 37 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 1578947 0 -1 12 1056 3 1.0 0.25593734 1.9661375 3.7586544 0.010993384 0.010614301 0.010235219 0.010614301 0.010235219 0.010235219 0.014784205 0.010235219 0.017513597 0.01554237 0.019769136 0.25593734 0.01448094 0.04821925 0.026990654 0.057601545 0.05024734 0.047025148 0.20459068 0.013343693 0.05589567 0.02818476 0.012585528 0.019484824 0.01402604 0.010614301 1 1.0 0.39473683 1.3410369 2.5279734 0.10526315 0.078947365 0.39473683 0.10526315 0.10526315 0.10526315 0.10526315 0.10102789 3.3071744 6.286626 0.358371 
99111820145038 1 38 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 1578947 0 -1 12 1068 2 1.0 0.3832813 1.3835245 3.456169 0.009400704 0.009076542 0.00875238 0.009076542 0.00875238 0.00875238 0.012642326 0.00875238 0.031848937 0.05040722 0.047489762 0.12982696 0.010697353 0.07666436 0.3832813 0.014911461 0.033915468 0.015559785 0.032092057 0.009724867 0.029053038 0.015883947 0.009076542 0.013290649 0.011994001 0.009076542 1 1.0 0.39473683 1.3410369 2.5279734 0.10526315 0.078947365 0.39473683 0.10526315 0.10526315 0.10526315 0.10526315 0.15129524 2.7245615 5.9841413 0.941761 
99111820145038 1 39 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 1578947 0 -1 12 1080 4 1.0 0.4912791 1.0253853 3.1815434 0.010537788 0.013808138 0.009811044 0.010174417 0.009811044 0.009811044 0.01780523 0.009811044 0.018531976 0.022165693 0.011627905 0.031613372 0.015624998 0.4912791 0.03488372 0.023982558 0.04215116 0.01744186 0.09593024 0.010901161 0.025799418 0.01780523 0.010174417 0.014898253 0.013444766 0.010174417 1 1.0 0.39473683 1.3410369 2.5279734 0.10526315 0.078947365 0.39473683 0.10526315 0.10526315 0.10526315 0.10526315 0.19392595 2.3664222 5.7095175 1.4585536 
99111820145038 1 40 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 1578947 0 -1 12 1116 5 1.0 0.29340383 1.7690403 3.3630714 0.009023023 0.016179213 0.008400745 0.008711885 0.008400745 0.008400745 0.01960174 0.008400745 0.020224016 0.027691348 0.009956439 0.040136896 0.017734908 0.2924704 0.29340383 0.024891099 0.04915992 0.014934659 0.033914123 0.009334162 0.022090849 0.015245798 0.008711885 0.0127566885 0.011512132 0.008711885 1 1.0 0.39473683 1.3410369 2.5279734 0.10526315 0.078947365 0.39473683 0.10526315 0.10526315 0.10526315 0.10526315 0.1158173 3.1100771 5.8910427 0.4079078 
99111820145038 1 41 "1080-c01" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 1578947 0 -1 12 1128 5 1.0 0.49432907 1.0164564 2.8027904 0.0061767823 0.0059637893 0.005750797 0.0059637893 0.005750797 0.005750797 0.008306707 0.0109691145 0.019169327 0.01395101 0.00681576 0.01735889 0.0070287525 0.49432907 0.14321084 0.009797655 0.11142172 0.01022364 0.053700738 0.006389775 0.012992541 0.010436633 0.0059637893 0.008732692 0.007880723 0.0059637893 1 1.0 0.39473683 1.3410369 2.5279734 0.10526315 0.078947365 0.39473683 0.10526315 0.10526315 0.10526315 0.10526315 0.19512989 2.3574934 5.3307624 0.2708542 
