dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.order.stm.cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 onset.order.ltm.onset onset.order.stm.onset onset.weight.ltm onset.weight.stm onset.weight.ltm.onset onset.weight.stm.onset onset.probability onset.information.content onset.entropy onset.0 onset.6 onset.12 onset.18 onset.24 onset.36 onset.48 onset.72 onset.84 onset.96 onset.120 onset.144 probability information.content entropy information.gain 
99030821131543 1 11 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 71 96 4 600000 NA NA 24 216 2 1 0.9614259 0.038574066 1.0 1.0 0.44859752 1.1565064 2.0021715 8.121275e-4 5.7929626e-4 0.0032710151 6.9610437e-4 0.004250101 0.004520369 0.027197542 0.011077781 9.849466e-4 0.015142859 0.0031067685 0.44859752 0.009091123 0.12026903 0.3431847 0.0011565512 0.0031676653 8.69884e-4 0.0012703782 7.542055e-4 7 0 0.9999827 1.7335762e-5 0.99999994 1.0 0.9192167 0.121523105 0.64297384 0.008783013 9.980736e-4 0.025848648 9.980736e-4 0.9192167 0.0015969047 0.00848331 0.008183903 0.0027945556 0.0087827165 0.00848331 0.00578865 0.41235834 1.2780294 2.6450603 2.9073951 
99030821131543 1 12 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 24 240 3 1 0.6483329 0.3516671 1.0 1.0 0.20646018 2.2760644 2.668616 0.0022107444 0.0017603391 0.0056566126 0.0019924676 0.0067490195 0.007035518 0.006835652 0.021145754 0.002517914 0.20646018 0.0068930765 0.1403333 0.046032768 0.40576604 0.07024968 0.0028059364 0.021879693 0.002315576 0.039256603 0.0021031431 8 0 0.97498333 0.02501663 1.0 1.0 0.64512825 0.6323421 1.890402 0.027344631 0.0030246917 0.06322872 0.0030246917 0.64512825 0.008253777 0.13766989 0.047008347 0.006524354 0.024369644 0.016788455 0.017634561 0.1331933 2.9084065 4.5590158 1.582669 
99030821131543 1 13 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 36 264 3 1 0.98712915 0.012870819 1.0 1.0 0.06309003 3.9864442 1.491409 4.3734486e-4 3.0915628e-4 0.0018283445 3.7332266e-4 0.0064722085 0.0065454203 0.006928952 0.14064783 0.0034219264 0.06309003 0.009710212 0.72423387 0.016113954 0.001580196 0.014399981 6.2873756e-4 0.0017114951 4.6930893e-4 6.923528e-4 4.0535023e-4 9 0 0.9794965 0.020503476 1.0 1.0 0.57487357 0.7986834 1.8141053 0.015939146 0.0018826735 0.2632294 0.0018826735 0.57487357 0.0051613664 0.065843605 0.029111283 0.0051613664 0.01053295 0.01106631 0.015315726 0.03626879 4.7851276 3.3055153 4.0195136 
99030821131543 1 14 "chor-001" NA 0 0 1 0 NA 0 36 0 NA NA 71 96 4 600000 NA NA 12 300 3 1 0.5220539 0.477946 1.0 1.0 0.32253876 1.6324556 3.0180755 0.0047823098 0.0039807693 0.010190232 0.004398292 0.014452778 0.029134512 0.015417713 0.08605831 0.03312843 0.27302304 0.026119782 0.32253876 0.02825961 0.045086294 0.058499422 0.0057944227 0.023479858 0.0049640858 0.0060974364 0.0045939763 6 0 0.99993306 6.6958346e-5 1.0 1.0 0.0012935176 9.594485 0.7800385 0.0054329615 4.6569813e-4 0.08584823 4.6569813e-4 0.87236476 0.0012935176 0.014053982 0.0037768013 4.6569813e-4 0.003983735 0.0056391824 0.0060530384 4.1720958e-4 11.22694 3.79764 1.1035222 
99030821131543 1 15 "chor-001" NA 0 0 1 0 NA 0 12 0 NA NA 73 96 4 600000 NA NA 24 312 4 2 0.54739887 0.4526011 1.0 1.0 0.25244865 1.9859382 2.892662 0.003491694 0.002880697 0.0077184997 0.003198288 0.008959397 0.009279472 0.0090564005 0.039081957 0.0038971049 0.31206733 0.009120596 0.11649987 0.10230266 0.25244865 0.065672524 0.004270279 0.034581117 0.0036309836 0.008494692 0.00334765 1 0 0.9974278 0.0025722245 1.0 1.0 0.7923585 0.33577472 1.3212705 0.014889199 0.0042464784 0.7923585 0.0042464784 0.020090096 0.046424046 0.0042464784 0.009534668 0.07008913 0.0042464784 0.017452998 0.012175509 0.20002984 2.3217127 4.213931 5.0110564 
99030821131543 1 16 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 73 96 4 600000 NA NA 24 336 3 2 0.9989376 0.0010623432 1.0 0.99999994 0.016776098 5.897449 1.078621 3.0294372e-4 2.1326214e-4 0.0012883318 2.581071e-4 0.0016911463 0.00180302 0.035949543 0.004575809 3.7018568e-4 0.0057569235 0.0012211839 0.11233004 0.0037263497 0.016776098 0.8101623 4.3741456e-4 0.0011787257 3.2535932e-4 4.822276e-4 2.8052635e-4 2 0 0.8757616 0.1242384 1.0 1.0 0.12814192 2.9641857 2.4950862 0.031759087 0.0021270518 0.30956623 0.0021270518 0.12814192 0.0021270518 0.30600214 0.122788176 0.0021270518 0.026573405 0.02575791 0.04090298 0.0021497214 8.861634 3.5715342 4.9943023 
99030821131543 1 17 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 71 96 4 600000 NA NA 12 360 2 2 0.9963141 0.0036858986 0.99999994 1.0 0.7724242 0.37253466 1.2371265 4.7869535e-4 3.372962e-4 0.002028028 4.0801853e-4 0.0026602175 0.0028357203 0.0182096 0.007179074 5.846396e-4 0.00910321 0.0019225974 0.7724242 0.0058494955 0.026495965 0.14520928 6.905124e-4 0.0018649439 5.1401893e-4 7.610604e-4 4.433622e-4 2 0 0.99998784 1.2145297e-5 1.0 1.0 0.9163052 0.12609991 0.611085 0.0048206495 5.943275e-4 5.943275e-4 5.943275e-4 0.9163052 0.0011226101 0.043647785 0.0077260183 0.0019150284 0.007461884 0.007990153 0.00719775 0.7077763 0.49863464 1.8481747 5.772793 
99030821131543 1 18 "chor-001" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 600000 NA NA 12 372 3 2 0.83830726 0.16169281 1.0 0.99999994 0.18829463 2.4089363 2.2788188 9.490827e-4 7.0691935e-4 0.0031980062 8.297127e-4 0.0040182183 0.0042401333 0.0040850355 0.017593352 0.0011229558 0.18829463 0.004129464 0.5062804 0.048104696 0.12923591 0.053869665 0.0012917619 0.011920555 0.0010076745 0.018232092 8.897842e-4 3 0 0.991039 0.008961054 1.0 1.0 0.17343587 2.527526 1.5919267 0.011323084 0.0013258597 0.17343587 0.0013258597 0.6788774 0.0013258597 0.065935574 0.016273713 0.0030702716 0.017415157 0.015702723 0.013988597 0.032657042 4.936462 3.870744 0.8964037 
99030821131543 1 19 "chor-001" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 600000 NA NA 24 384 3 2 0.9480918 0.051908158 1.0 1.0 0.7263059 0.46135077 1.5081768 4.9606303e-4 3.5550722e-4 0.0019597618 4.26104e-4 0.006599136 0.0066708154 0.0070458106 0.12696704 0.0035780875 0.07231492 0.009743079 0.7263059 0.015847852 0.0019426096 0.015302534 7.02988e-4 0.0019785948 5.308357e-4 7.7117095e-4 4.611562e-4 1 0 0.96912396 0.030876042 1.0 1.0 0.64285237 0.6374406 1.967206 0.016239984 0.008256843 0.64285237 0.008256843 0.008256843 0.09916612 0.025661364 0.018768484 0.10245001 0.025661364 0.025661364 0.018768484 0.46690747 1.0987914 3.4753835 5.023261 
99030821131543 1 20 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 72 408 4 2 0.058089532 0.9419104 1.0 1.0 0.14764138 2.759831 1.9272642 0.004570889 0.0044785314 0.0049723126 0.0045285122 0.0050516026 0.0050704544 0.005057378 0.006008793 0.0046244827 0.14764138 0.0050611706 0.05850387 0.0061514955 0.65684897 0.032241557 0.004669578 0.030355562 0.0045899022 0.005023131 0.0045505 1 0 0.9999995 4.1350282e-7 1.0 1.0 0.95828384 0.061475053 0.3770195 0.0063239876 5.2216434e-4 5.2216434e-4 5.2216434e-4 0.95828384 0.0016825286 0.006556056 0.007020201 0.0016825286 0.006323983 0.0056277653 0.004931547 0.14148234 2.821306 2.304282 11.149603 
99030821131543 1 21 "chor-001" NA 0 0 1 0 NA 0 72 0 NA NA 73 96 4 600000 NA NA 24 480 4 2 0.9747056 0.025294388 1.0 1.0 0.0020039815 8.962915 1.7632636 5.406053e-4 3.8382242e-4 0.0022197075 4.6238716e-4 0.007733584 0.007819958 0.00827224 0.6277859 0.0041217576 0.077672936 0.011543559 0.20813632 0.019034639 0.0020039815 0.017434446 7.7364483e-4 0.0021284495 5.7960156e-4 8.5088896e-4 5.015359e-4 3 0 0.99854654 0.0014534816 1.0 1.0 0.014387411 6.119049 1.2147449 0.015445091 0.0016979103 0.07261209 0.0016979103 0.80990076 0.003223021 0.038705595 0.014387411 0.004239125 0.012866132 0.011344589 0.013880347 2.8832106e-5 15.0819645 2.9780085 5.8735437 
99030821131543 1 22 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 71 96 4 600000 NA NA 24 504 1 1 0.8024461 0.19755384 1.0 1.0 0.36600587 1.4500614 2.3566737 0.0019319836 0.0014572762 0.006180311 0.0016987297 0.0076899403 0.0080959955 0.03620371 0.017107187 0.0022695349 0.039536547 0.0059201987 0.36600587 0.0145056425 0.1066331 0.36722678 0.0025951043 0.008273178 0.002046005 0.0028066076 0.0018162791 1 0 0.9078897 0.092110276 1.0 1.0 0.4894253 1.0308394 2.415135 0.03811767 0.003310339 0.1699478 0.003310339 0.4894253 0.10772588 0.05953513 0.030799417 0.003310339 0.03186281 0.032922618 0.029732287 0.17913254 2.4809005 4.771811 3.4422138 
99030821131543 1 23 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 73 96 4 600000 NA NA 24 528 2 2 0.0375136 0.9624863 1.0 1.0 0.20385328 2.2943969 1.8377091 0.0037711875 0.0037218016 0.003981867 0.003748572 0.004022757 0.0040324456 0.004025727 0.0042975624 0.0037996839 0.637381 0.004027676 0.04819717 0.004495421 0.20385328 0.026346933 0.0038235704 0.024627322 0.0037813105 0.004304426 0.0037603155 2 0 0.6316162 0.36838377 1.0 1.0 0.21501948 2.2174606 3.2836814 0.12431052 0.021963755 0.02891463 0.06263374 0.21501948 0.06399402 0.17081824 0.09175804 0.02891463 0.06613614 0.062084787 0.06345195 0.043832425 4.5118575 5.1213894 3.138814 
99030821131543 1 24 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 24 552 3 2 0.7161435 0.2838565 1.0 1.0 0.03828973 4.7068987 2.33874 0.0018113488 0.0014083519 0.0051132357 0.001614852 0.006214421 0.006506455 0.055603337 0.012685545 0.0020912895 0.03828973 0.0049207374 0.36682382 0.010948951 0.10964439 0.35972786 0.0023570613 0.008090038 0.0019064571 0.0025277734 0.0017142172 3 0 0.99762064 0.0023793303 1.0 1.0 0.78100336 0.35659933 1.3053589 0.011482647 0.0012166759 0.08284215 0.0012166759 0.78100336 0.0012166759 0.060671054 0.015184362 0.002294691 0.013575489 0.014111829 0.015184362 0.029904407 5.063498 3.6440983 4.3731823 
99030821131543 1 25 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 66 96 4 600000 NA NA 24 576 1 2 0.27389008 0.7261099 1.0 1.0 0.011175993 6.483453 2.7395592 0.0060474 0.005492503 0.008993672 0.0057875677 0.010803393 0.012812007 0.011175993 0.023244405 0.010702013 0.21249124 0.014293673 0.42371666 0.014538917 0.12853852 0.05220509 0.006688199 0.03351114 0.006166925 0.0068694684 0.0059212614 4 0 0.9999544 4.5656026e-5 1.0 1.0 0.8995386 0.15274294 0.73846966 0.01072042 9.1891445e-4 9.1891445e-4 9.1891445e-4 0.8995386 0.002144051 0.039302383 0.010311123 0.0017356769 0.010719467 0.011536147 0.011127806 0.010053237 6.636196 3.4777339 1.2946576 
99030821131543 1 26 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 68 96 4 600000 NA NA 24 600 2 0 0.6597428 0.34025723 1.0 1.0 0.016584456 5.9140244 3.6350524 0.006359127 0.0050432915 0.15488452 0.0057207863 0.07869022 0.02065394 0.08374819 0.13855007 0.016584456 0.11481355 0.01596772 0.11521652 0.03336029 0.08293159 0.07154407 0.00810511 0.02647162 0.0066661043 0.008644395 0.006044306 5 0 0.9724507 0.027549313 1.0 1.0 0.53783697 0.8947592 1.9100422 0.020757439 0.0024551495 0.30101433 0.0024551495 0.53783697 0.038603686 0.01832213 0.018998388 0.005285268 0.020348886 0.019673964 0.014248607 0.008919734 6.8087835 5.545094 1.5000913 
99030821131543 1 27 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 24 624 2 0 0.98820955 0.011790426 1.0 1.0 0.690157 0.5350035 1.8869727 0.002499814 0.0017664317 0.010466986 0.0021335008 0.013699547 0.014595763 0.009901768 0.11629812 0.0030964655 0.690157 0.009927154 0.036048457 0.029931186 0.0089653805 0.028239505 0.0035952213 0.009718849 0.0026827243 0.0039594015 0.0023167436 6 0 0.98764485 0.012355054 1.0 1.0 0.7004905 0.5135627 1.6801277 0.015422606 0.0017575315 0.028179713 0.0017575315 0.7004905 0.05598965 0.12200508 0.023480041 0.01285739 0.014549192 0.010484074 0.013026691 0.48344842 1.0485661 3.567098 2.2982895 
99030821131543 1 28 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 71 96 4 600000 NA NA 24 648 3 1 0.97141343 0.02858654 1.0 0.99999994 0.23084733 2.114989 1.9429826 8.220055e-4 5.8428827e-4 0.0033590647 7.0344395e-4 0.006436057 0.011783653 0.0077386843 0.09745918 0.0064665307 0.5722273 0.017371768 0.23084733 0.018452192 0.003053214 0.015390115 0.0011749254 0.0031945766 8.8109315e-4 0.00129182 7.627926e-4 7 0 0.8754753 0.12452473 1.0 1.0 0.44327483 1.1737267 2.5915968 0.057127252 0.0073410356 0.18183136 0.0073410356 0.44327483 0.014639961 0.10683681 0.04780141 0.012876542 0.0357515 0.0433399 0.041838415 0.10232881 3.2887158 4.534581 0.64968973 
99030821131543 1 29 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 73 96 4 600000 NA NA 24 672 3 2 0.66351175 0.33648822 0.99999994 1.0 0.17761326 2.4931889 2.853885 0.0029101404 0.0023049172 0.007611749 0.0026164332 0.009119353 0.00951573 0.014478493 0.04478902 0.005209901 0.36964083 0.009318611 0.091241196 0.1508052 0.17761326 0.05806082 0.0037143028 0.026684204 0.0030514447 0.008549219 0.0027652655 6 0 0.9999281 7.185024e-5 1.0 1.0 0.8889927 0.16975647 0.7879794 0.009219584 0.0011243527 0.05271755 0.0011243527 0.8889927 0.002810696 0.009555526 0.0068576583 0.0014616308 0.008543833 0.0082066 0.009218295 0.15789689 2.6629453 3.6413877 1.5810483 
99030821131543 1 30 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 24 696 3 3 0.9963345 0.003665547 1.0 1.0 0.0058283065 7.422707 1.0810694 3.0514892e-4 2.150111e-4 0.0012928237 2.600944e-4 0.00169584 0.0018077225 0.035938747 0.0045766225 3.745138e-4 0.0058283065 0.0012256127 0.11284818 0.0037290072 0.016956683 0.8102234 4.4017698e-4 0.0011865904 3.276667e-4 4.8514974e-4 2.8262497e-4 9 0 0.9950851 0.0049148705 1.0 1.0 0.6907343 0.53379714 1.4521339 0.01057307 8.445249e-4 0.20811392 8.445249e-4 0.6907343 0.032654397 0.01866726 0.008996357 8.445249e-4 0.008627158 0.009734534 0.009365482 0.0040258113 7.956505 2.5332048 4.0172176 
99030821131543 1 31 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 24 720 1 3 0.45417774 0.54582226 1.0 0.99999994 0.19635746 2.3484457 3.1117363 0.005607307 0.0047801575 0.010828888 0.0052134744 0.0146763725 0.019472586 0.120954335 0.05228949 0.029942464 0.19635746 0.023347192 0.34581676 0.024015194 0.055494163 0.04491078 0.0066265413 0.021532713 0.0057922783 0.006927009 0.005414695 10 0 0.82740283 0.17259714 1.0 1.0 0.218634 2.1934104 2.7293534 0.032432146 0.019228593 0.15934448 0.00561796 0.218634 0.3318909 0.05577182 0.10392702 0.008053863 0.022549413 0.021915082 0.02063469 0.042930417 4.5418563 5.8410926 4.0098495 
99030821131543 1 32 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 36 744 2 2 0.4134172 0.5865829 0.99999994 0.99999994 0.21999891 2.1844318 2.8492577 0.0049418104 0.0042736055 0.008996293 0.004624848 0.011864486 0.017383367 0.051694192 0.043081947 0.0364817 0.21999891 0.018957585 0.42261264 0.020177322 0.055267677 0.03906401 0.0057531954 0.018959252 0.0050899815 0.005990177 0.004787052 1 0 0.9999945 5.442175e-6 1.0 1.0 0.93549776 0.096193895 0.5448542 0.0076385355 0.0012522178 0.0016278807 0.0016278807 0.93549776 0.0012522178 0.009141093 0.010268072 0.0027548673 0.0098924115 0.009141093 0.0098924115 0.20580849 2.2806256 3.3940728 4.068453 
99030821131543 1 33 "chor-001" NA 0 0 1 0 NA 0 36 0 NA NA 71 96 4 600000 NA NA 12 780 3 2 0.488137 0.511863 0.99999994 1.0 0.35735252 1.48458 2.8441746 0.0042349147 0.003567385 0.008591043 0.0039160913 0.011911135 0.018699056 0.043709256 0.059045468 0.03525 0.29650038 0.020714447 0.35735252 0.022297096 0.040874787 0.03821458 0.00506758 0.01627534 0.0043852427 0.0053149536 0.004078771 6 0 0.9998089 1.9107794e-4 0.99999994 1.0 0.0029552435 8.402508 0.9065636 0.013651493 0.0012667383 0.0012667383 0.0012667383 0.8700066 0.0029552435 0.05049318 0.014209048 0.0029552435 0.013083785 0.014209048 0.014209048 0.0010560637 9.887087 3.749524 0.081283025 
99030821131543 1 34 "chor-001" NA 0 0 1 0 NA 0 12 0 NA NA 73 96 4 600000 NA NA 24 792 4 3 0.35419884 0.6458012 1.0 1.0 0.38352302 1.382615 2.6452682 0.0045591556 0.0040255953 0.0076171733 0.0043074423 0.008388573 0.008581282 0.020005032 0.02175753 0.0115925195 0.31557292 0.008485925 0.07266717 0.03679277 0.38352302 0.041987572 0.005193382 0.027725931 0.004676024 0.008104403 0.004436554 1 0 0.9826321 0.01736781 0.99999994 1.0 0.7007253 0.51307905 1.7828082 0.019858547 0.010217808 0.7007253 0.010217808 0.02217345 0.077874444 0.019198617 0.019198617 0.077874444 0.0132227605 0.016215585 0.0132227605 0.2687443 1.895694 4.4280763 5.4827785 
