dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.order.stm.cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.57 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 onset.order.ltm.onset onset.order.stm.onset onset.weight.ltm onset.weight.stm onset.weight.ltm.onset onset.weight.stm.onset onset.probability onset.information.content onset.entropy onset.0 onset.3 onset.6 onset.8 onset.9 onset.12 onset.16 onset.18 onset.24 onset.36 onset.48 onset.60 onset.72 onset.84 onset.96 onset.120 onset.144 dur.order.ltm.dur dur.order.stm.dur dur.weight.ltm dur.weight.stm dur.weight.ltm.dur dur.weight.stm.dur dur.probability dur.information.content dur.entropy dur.3 dur.6 dur.8 dur.9 dur.12 dur.16 dur.18 dur.24 dur.36 dur.48 dur.72 dur.84 dur.96 dur.144 probability information.content entropy information.gain 
99072621173252 5 4 "shanx007" NA 0 0 1 0 NA 0 24 0 NA NA 67 96 4 600000 NA NA 18 48 1 0 0.9995876 4.1240366e-4 1.0 0.99999994 0.028535921 5.131077 1.4218781 1.8983196e-4 1.8983196e-4 6.836382e-4 4.3646403e-4 0.007581748 5.5975514e-4 0.011152872 0.799228 0.00647334 0.028535921 0.0014225593 0.038883526 0.0058575245 0.030603163 0.02321786 0.0077049 0.022725476 0.0014225593 0.007828052 8.0630556e-4 0.002038699 5.5975514e-4 1.8983196e-4 1.8983196e-4 1.8983196e-4 1.8983196e-4 1.8983196e-4 1.8983196e-4 1.8983196e-4 1.8983196e-4 1.8983196e-4 1.8983196e-4 2 0 0.99990916 9.085776e-5 1.0 1.0 0.8700501 0.20082967 0.916605 0.009875736 4.2438268e-4 4.2438268e-4 4.2438268e-4 4.2438268e-4 0.034078486 4.2438268e-4 4.2438268e-4 0.8700501 0.002854443 0.04298606 0.0017744601 0.009333795 6.944132e-4 0.008793871 0.0077140126 0.009063833 3 0 0.9944528 0.005547256 1.0 0.99999994 0.0021073783 8.890335 1.3520939 5.149113e-4 0.003723961 5.149113e-4 5.149113e-4 0.14685991 5.149113e-4 0.0021073783 0.7251208 0.015328205 0.07933329 0.021721624 7.706317e-4 0.0019485799 0.0010258704 5.2321317e-5 14.222241 3.6898937 5.876434 
99072621173252 5 5 "shanx007" NA 0 0 1 0 NA 0 18 0 NA NA 69 96 4 600000 NA NA 6 66 1 1 0.5628788 0.4371212 1.0 1.0 0.28320274 1.8200929 3.278046 0.001910051 0.001910051 0.019913968 0.0030524875 0.024151307 0.003511541 0.03613928 0.07024965 0.05173231 0.28171927 0.005937428 0.28320274 0.029869372 0.042762518 0.04143367 0.015372729 0.031487517 0.005937428 0.015510613 0.004312725 0.0072711464 0.003511541 0.001910051 0.001910051 0.001910051 0.001910051 0.001910051 0.001910051 0.001910051 0.001910051 0.001910051 0.001910051 3 0 0.99994254 5.750422e-5 1.0 1.0 2.3549948e-4 12.051989 0.85847 0.005180735 2.3549948e-4 2.3549948e-4 2.3549948e-4 2.3549948e-4 0.12742323 2.3549948e-4 2.3549948e-4 0.8390748 9.847345e-4 0.0051800646 3.8535177e-4 0.0048804083 8.348916e-4 0.0042810924 0.0050302357 0.0051800646 1 0 0.9990937 9.062474e-4 1.0 1.0 0.7480823 0.41873115 1.1718156 2.998038e-4 0.7480823 2.998038e-4 2.998038e-4 0.046499383 2.998038e-4 7.499817e-4 0.17448129 0.003290691 0.019712115 0.004037826 4.4954085e-4 8.9851796e-4 5.9923186e-4 4.9892675e-5 14.290813 5.307533 4.5664864 
99072621173252 5 6 "shanx007" NA 0 0 1 0 NA 0 6 0 NA NA 67 96 4 600000 NA NA 12 72 2 1 0.50547713 0.49452284 1.0 1.0 0.4630644 1.1107152 2.5581 0.0012674313 0.0012674313 0.009540861 0.0019309438 0.008179545 0.0021898218 0.01481382 0.019477617 0.016722815 0.4630644 0.011873526 0.27495512 0.031455483 0.059722655 0.02144763 0.009296099 0.019264773 0.003509522 0.008312858 0.0026336664 0.004209959 0.0021898218 0.0012674313 0.0012674313 0.0012674313 0.0012674313 0.0012674313 0.0012674313 0.0012674313 0.0012674313 0.0012674313 0.0012674313 0 0 0.9991543 8.457026e-4 0.99999994 1.0 0.7923558 0.33577976 1.2627788 0.0045303674 0.00452175 0.7923558 0.00452175 0.00452175 0.00452175 0.00452175 0.117242016 0.00452175 0.00452175 0.00452175 0.00452175 0.027089419 0.00452175 0.00452175 0.00452175 0.00452175 3 0 0.9923109 0.007689092 1.0 1.0 0.25693572 1.9605207 1.701386 7.2263903e-4 0.09595126 7.2263903e-4 7.2263903e-4 0.25693572 7.2263903e-4 0.0018122388 0.574194 0.007803811 0.04618221 0.009562334 0.0010805844 0.0021496813 0.0014375958 0.09427273 3.4070156 5.522281 8.898681 
99072621173252 5 7 "shanx007" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 600000 NA NA 12 84 3 2 0.50661725 0.49338275 1.0 0.99999994 0.37110323 1.4301076 2.7657354 0.0012501711 0.0012501711 0.020265764 0.0019064572 0.012266682 0.002162666 0.021987451 0.0846758 0.039284624 0.3091101 0.0034696897 0.37110323 0.018694347 0.023465408 0.032229938 0.008168595 0.015574373 0.0034696897 0.008234508 0.0026020892 0.004163886 0.002162666 0.0012501711 0.0012501711 0.0012501711 0.0012501711 0.0012501711 0.0012501711 0.0012501711 0.0012501711 0.0012501711 0.0012501711 1 0 0.9971475 0.0028524792 0.99999994 1.0 0.12998071 2.9436307 1.5072862 0.01587254 6.837685e-4 6.837685e-4 6.837685e-4 6.837685e-4 0.12998071 6.837685e-4 6.837685e-4 0.7233759 0.0011173233 0.06495584 0.0024155336 0.012329722 0.0011173233 0.014480762 0.014910854 0.015340912 3 1 0.988891 0.011109038 1.0 1.0 0.33873954 1.5617517 1.552856 7.747123e-4 0.0068507353 7.747123e-4 7.747123e-4 0.33873954 7.747123e-4 0.002877809 0.5548558 0.00920311 0.067417435 0.011966368 0.0011568461 0.0022959446 0.0015375398 0.01633953 5.93549 5.8258643 9.379181 
99072621173252 5 8 "shanx007" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 600000 NA NA 12 96 3 1 0.061204474 0.93879545 1.0 1.0 0.0041986005 7.8958755 1.8557962 0.003343499 0.003343499 0.048828334 0.0035183623 0.00419039 0.0035723697 0.004502837 0.004654566 0.004744362 0.7056808 0.00438381 0.13259813 0.005078032 0.005372822 0.0047760457 0.0042558196 0.0046483777 0.0037823254 0.0041986005 0.0036530988 0.0038665892 0.0035723697 0.003343499 0.003343499 0.003343499 0.003343499 0.003343499 0.003343499 0.003343499 0.003343499 0.003343499 0.003343499 1 0 0.99955654 4.4345015e-4 1.0 1.0 0.8295842 0.2695397 1.150502 0.008398335 0.0016791892 0.0016791892 0.0016791892 0.0016791892 0.8295842 0.0016791892 0.0016791892 0.0030217525 0.04326068 0.007048107 0.037897233 0.0030217525 0.044601485 0.0016791892 0.007048107 0.0043640416 4 2 0.95655787 0.04344215 1.0 1.0 0.31493828 1.6668589 1.5299922 7.1106135e-4 0.0061139553 7.1106135e-4 7.1106135e-4 0.31493828 7.1106135e-4 0.003870195 0.578997 0.008898223 0.0676467 0.012229783 0.0010479692 0.0020337668 0.0013799384 0.0010969592 9.832274 4.536247 6.5705447 
99072621173252 5 9 "shanx007" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 600000 NA NA 6 108 1 0 0.82737833 0.17262164 1.0 1.0 0.27157664 1.8805687 3.3177903 5.9842406e-4 5.9842406e-4 0.002598614 0.0011920511 0.01266248 0.0014646357 0.017428458 0.017587574 0.011109723 0.06375008 0.0031696823 0.098717354 0.010227476 0.07841983 0.052469313 0.024965147 0.27157664 0.0031696823 0.17750904 0.03881335 0.10452348 0.0014646357 5.9842406e-4 5.9842406e-4 5.9842406e-4 5.9842406e-4 5.9842406e-4 5.9842406e-4 5.9842406e-4 5.9842406e-4 5.9842406e-4 5.9842406e-4 2 0 0.9999315 6.852874e-5 1.0 1.0 0.012563283 6.314643 0.8803382 0.009355814 3.4147786e-4 3.4147786e-4 3.4147786e-4 3.4147786e-4 0.012563283 3.4147786e-4 3.4147786e-4 0.88081163 0.025330184 0.03161104 6.1463536e-4 0.00908127 3.4147786e-4 0.009354372 0.009627472 0.00908127 4 2 0.98981017 0.010189829 1.0 1.0 0.0052748104 7.566665 1.5328388 5.9602427e-4 0.0052748104 5.9602427e-4 5.9602427e-4 0.33328304 5.9602427e-4 0.003286352 0.5613843 0.010493782 0.06873451 0.011316836 8.9035014e-4 0.0017681675 0.0011836587 1.7997094e-5 15.761877 5.7300844 8.21763 
99072621173252 5 10 "shanx007" NA 0 0 1 0 NA 0 6 0 NA NA 72 96 4 600000 NA NA 6 114 2 0 0.9385427 0.061457265 1.0 1.0 0.29881465 1.7426771 2.8270981 1.6089268e-4 1.6089268e-4 6.0834724e-4 3.515875e-4 0.005130247 4.4410376e-4 0.007370877 0.007447259 0.0044227177 0.023873353 0.0010661513 0.058261286 0.0066579524 0.052079163 0.29881465 0.19869177 0.18500763 0.018937336 0.12359419 6.256137e-4 0.0042407527 4.4410376e-4 1.6089268e-4 1.6089268e-4 1.6089268e-4 1.6089268e-4 1.6089268e-4 1.6089268e-4 1.6089268e-4 1.6089268e-4 1.6089268e-4 1.6089268e-4 1 0 0.9408216 0.059178434 1.0 1.0 0.005449724 7.519601 2.4825282 0.010824317 0.005449724 0.005449724 0.005449724 0.005449724 0.50574166 0.005449724 0.005449724 0.021025231 0.10241151 0.009474152 0.119380586 0.005449724 0.12275552 0.021025231 0.0133903 0.035823364 2 1 0.93987626 0.06012375 1.0 0.99999994 0.41797715 1.258504 1.8347318 6.9853954e-4 0.41797715 6.9853954e-4 6.9853954e-4 0.15370987 6.9853954e-4 0.0018131286 0.36882737 0.0066522923 0.035837457 0.008064267 0.0010225746 0.0019616701 0.001340053 6.80658e-4 10.520782 7.144286 6.4630537 
99072621173252 5 11 "shanx007" NA 0 0 1 0 NA 0 6 0 NA NA 62 96 4 600000 NA NA 12 120 3 0 0.9955759 0.0044241217 1.0 1.0 0.00164189 9.250426 1.9506208 4.1722647e-5 4.1722647e-5 1.5058435e-4 9.560914e-5 0.00164189 1.2249414e-4 0.002411508 0.0024380249 0.0014027449 0.014822009 3.1014284e-4 0.07197963 0.050105356 0.5556768 0.08192024 0.0016684518 0.21199235 3.1014284e-4 0.0017089898 1.761898e-4 4.4383053e-4 1.2249414e-4 4.1722647e-5 4.1722647e-5 4.1722647e-5 4.1722647e-5 4.1722647e-5 4.1722647e-5 4.1722647e-5 4.1722647e-5 4.1722647e-5 4.1722647e-5 0 0 0.99891514 0.0010848569 1.0 1.0 0.79129016 0.3377213 1.3093438 0.005112707 0.005100236 0.79129016 0.005100236 0.005100236 0.005100236 0.005100236 0.10675181 0.030541994 0.005100236 0.005100236 0.005100236 0.005100236 0.005100236 0.005100236 0.005100236 0.005100236 3 1 0.96318114 0.036818855 1.0 1.0 0.2666389 1.9070408 1.7428175 8.1218424e-4 0.102917716 8.1218424e-4 8.1218424e-4 0.2666389 8.1218424e-4 0.0020776622 0.55591017 0.008179077 0.045941472 0.009962553 0.001200224 0.002339962 0.0015834379 3.464203e-4 11.495189 5.00278 8.132637 
99072621173252 5 12 "shanx007" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 600000 NA NA 12 132 1 0 0.8948215 0.10517846 1.0 1.0 0.19123027 2.3866172 3.3338099 3.9728198e-4 3.9728198e-4 0.0491679 0.028662968 0.22417502 0.0010459371 0.19123027 0.064145684 0.009358573 0.117703 0.0024105844 0.1306036 0.008557473 0.037595794 0.035013136 0.010937565 0.06316219 0.0024105844 0.013229705 0.001450089 0.0033267885 0.0010459371 3.9728198e-4 3.9728198e-4 3.9728198e-4 3.9728198e-4 3.9728198e-4 3.9728198e-4 3.9728198e-4 3.9728198e-4 3.9728198e-4 3.9728198e-4 1 0 0.9759026 0.024097348 1.0 1.0 0.05846914 4.096181 2.0989904 0.026301507 0.0012930133 0.0012930133 0.0012930133 0.0012930133 0.05846914 0.0012930133 0.0020908793 0.55942875 0.0020908793 0.20852901 0.0012930133 0.053164184 0.0044466136 0.02714954 0.025658814 0.02491266 4 2 0.9530397 0.04696025 1.0 1.0 0.34509024 1.5349544 1.5794524 8.913544e-4 0.008200341 8.913544e-4 8.913544e-4 0.34509024 8.913544e-4 0.0033464239 0.54610074 0.00968008 0.06597246 0.012467308 0.0013118144 0.002539604 0.0017256152 0.0038584778 8.017753 7.012216 10.601121 
99072621173252 5 13 "shanx007" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 600000 NA NA 48 144 2 0 0.9926683 0.0073317713 1.0 1.0 0.015397224 6.0211864 2.231827 8.0776575e-5 8.0776575e-5 2.9130545e-4 1.84655e-4 0.33882958 2.364083e-4 0.075014815 0.42055303 0.037073135 0.015397224 5.969403e-4 0.054398596 0.002433996 0.02288431 0.009663335 0.0031955724 0.009459808 5.969403e-4 0.006791563 3.3967773e-4 8.53359e-4 2.364083e-4 8.0776575e-5 8.0776575e-5 8.0776575e-5 8.0776575e-5 8.0776575e-5 8.0776575e-5 8.0776575e-5 8.0776575e-5 8.0776575e-5 8.0776575e-5 2 0 0.77067924 0.22932076 1.0 1.0 0.24064939 2.0549953 3.2975757 0.044752415 0.010068933 0.18897444 0.010068933 0.010068933 0.24064939 0.010068933 0.010068933 0.014716893 0.10659489 0.010068933 0.109033674 0.02670571 0.11145633 0.018956885 0.040524863 0.03722099 4 3 0.9810185 0.01898151 1.0 1.0 0.07102836 3.815461 1.4955335 6.645125e-4 0.005996811 6.645125e-4 6.645125e-4 0.27626246 6.645125e-4 0.0036666465 0.6149721 0.008870773 0.07102836 0.012291612 9.891269e-4 0.0019523962 0.0013116536 2.631837e-4 11.891643 7.0248923 5.0544233 
99072621173252 5 14 "shanx007" NA 0 0 1 0 NA 0 48 0 NA NA 69 96 4 600000 NA NA 12 192 2 1 0.8365799 0.1634201 1.0 1.0 0.239829 2.059922 2.6776664 3.4446796e-4 3.4446796e-4 0.00176633 6.9145375e-4 0.019173864 8.515154e-4 0.0349029 0.073118 0.046401035 0.42664266 0.0018586925 0.239829 0.02051178 0.034963652 0.042766742 0.0076428717 0.028439546 0.0018586925 0.009928554 0.0011557034 0.0025119123 8.515154e-4 3.4446796e-4 3.4446796e-4 3.4446796e-4 3.4446796e-4 3.4446796e-4 3.4446796e-4 3.4446796e-4 3.4446796e-4 3.4446796e-4 3.4446796e-4 2 0 0.9998772 1.2273392e-4 1.0 1.0 0.052632775 4.247895 0.95694804 0.009989415 4.420567e-4 4.420567e-4 4.420567e-4 4.420567e-4 0.02106137 4.420567e-4 4.420567e-4 0.86253387 4.420567e-4 0.052632775 0.0018563105 0.012460886 0.0011492124 0.01175397 0.01140051 0.01175397 3 0 0.9998429 1.5714145e-4 1.0 1.0 0.020825054 5.585536 0.9252686 1.3398445e-4 8.709351e-4 1.3398445e-4 1.3398445e-4 0.020825054 1.3398445e-4 3.349787e-4 0.8267435 0.0014732727 0.12256882 0.0065478315 2.0096381e-4 0.014620308 0.0050081643 2.6287188e-4 11.8933525 4.557718 8.157646 
99072621173252 5 15 "shanx007" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 600000 NA NA 12 204 2 2 0.89983976 0.10016019 1.0 1.0 0.29364514 1.7678543 2.8707764 2.37806e-4 2.37806e-4 8.768332e-4 5.0317607e-4 0.007654754 6.2948803e-4 0.022034684 0.03080375 0.023480572 0.29364514 0.012762718 0.20589273 0.07230472 0.22638342 0.04257978 0.008255581 0.035173822 0.0014575985 0.009188472 8.743238e-4 0.0020152333 6.2948803e-4 2.37806e-4 2.37806e-4 2.37806e-4 2.37806e-4 2.37806e-4 2.37806e-4 2.37806e-4 2.37806e-4 2.37806e-4 2.37806e-4 2 0 0.9999731 2.6906464e-5 1.0 1.0 0.067088194 3.8977973 0.77013254 0.007338888 3.3359343e-4 3.3359343e-4 3.3359343e-4 3.3359343e-4 0.067088194 3.3359343e-4 3.3359343e-4 0.88623035 7.5815007e-4 0.0071261805 0.0020317878 0.006913917 0.0018195173 0.0071261805 0.006913917 0.004579005 1 1 0.9869378 0.01306222 1.0 1.0 0.29035875 1.7840916 1.563975 8.585689e-4 0.0076922667 8.585689e-4 8.585689e-4 0.29035875 8.585689e-4 0.0031864964 0.5905563 0.010149541 0.07591059 0.013190127 0.0012810507 0.0025390086 0.001701661 0.0057201027 7.449743 5.204497 0.89522195 
99072621173252 5 16 "shanx007" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 600000 NA NA 24 216 3 3 0.8109157 0.18908425 1.0 1.0 0.0014617224 9.418115 2.9014397 2.8729966e-4 2.8729966e-4 0.0014617224 5.645026e-4 0.014811369 6.907504e-4 0.03769431 0.24478495 0.0715995 0.20569158 0.0014720958 0.254676 0.021811288 0.031382956 0.06952142 0.005796258 0.021704804 0.0014720958 0.007826002 9.2876446e-4 0.0019711538 6.907504e-4 2.8729966e-4 2.8729966e-4 2.8729966e-4 2.8729966e-4 2.8729966e-4 2.8729966e-4 2.8729966e-4 2.8729966e-4 2.8729966e-4 2.8729966e-4 1 0 0.99870574 0.0012943143 1.0 1.0 0.7979627 0.32560673 1.3434888 0.007198398 0.0017120941 0.0017120941 0.0017120941 0.0017120941 0.7979627 0.0017120941 0.0017120941 0.0044459435 0.045348737 0.012636721 0.0439866 0.011272259 0.045348737 0.009907582 0.009907582 0.0017120941 2 2 0.99240166 0.007598331 1.0 1.0 0.6066517 0.72105956 1.5262498 6.8046775e-4 0.0060852445 6.8046775e-4 6.8046775e-4 0.27617246 6.8046775e-4 0.0037537764 0.6066517 0.009361059 0.077837944 0.013020147 0.0010175619 0.0020244333 0.0013537866 7.075986e-4 10.464781 5.771105 7.2367287 
99072621173252 5 17 "shanx007" NA 0 0 1 0 NA 0 24 0 NA NA 67 96 4 600000 NA NA 18 240 1 1 0.99873567 0.0012643137 1.0 1.0 0.028696377 5.1229877 1.4262012 1.9100215e-4 1.9100215e-4 6.878165e-4 4.3884307e-4 0.007619177 5.626869e-4 0.0112042455 0.7984559 0.006493684 0.028696377 0.0014288739 0.039015148 0.005876433 0.030658724 0.023310237 0.007727967 0.02281631 0.0014288739 0.007866483 8.1027666e-4 0.0020471206 5.626869e-4 1.9100215e-4 1.9100215e-4 1.9100215e-4 1.9100215e-4 1.9100215e-4 1.9100215e-4 1.9100215e-4 1.9100215e-4 1.9100215e-4 1.9100215e-4 3 0 0.99454385 0.0054561663 1.0 1.0 0.7112687 0.49153337 1.6621795 0.020192703 8.962833e-4 8.962833e-4 8.962833e-4 8.962833e-4 0.108925164 8.962833e-4 8.962833e-4 0.7112687 0.005405626 0.057184137 0.004843775 0.038313035 0.004281565 0.01827276 0.012128934 0.013805926 3 1 0.9948782 0.0051218183 1.0 1.0 0.0021419255 8.866876 1.3555574 5.1510625e-4 0.0037696187 5.1510625e-4 5.1510625e-4 0.14692345 5.1510625e-4 0.0021419255 0.72418916 0.015356283 0.08004649 0.021764657 7.7105645e-4 0.0019504274 0.0010265615 4.3718486e-5 14.481398 4.4438977 4.0512724 
99072621173252 5 18 "shanx007" NA 0 0 1 0 NA 0 18 0 NA NA 69 96 4 600000 NA NA 6 258 1 2 0.1788588 0.82114124 1.0 1.0 0.61032665 0.7123465 2.5241487 0.0032221065 0.0032221065 0.068602994 0.0037397114 0.025134549 0.0039099543 0.028568732 0.010130255 0.009191705 0.07783864 0.0046201097 0.61032665 0.0077196853 0.00865203 0.02983716 0.0062507847 0.02734488 0.0046201097 0.021835476 0.004173811 0.0049273837 0.0039099543 0.0032221065 0.0032221065 0.0032221065 0.0032221065 0.0032221065 0.0032221065 0.0032221065 0.0032221065 0.0032221065 0.0032221065 4 0 0.99902135 9.786393e-4 1.0 1.0 2.8388857e-4 11.782387 1.2889438 0.0060600843 2.8388857e-4 2.8388857e-4 2.8388857e-4 2.8388857e-4 0.12268473 2.8388857e-4 2.8388857e-4 0.74876904 0.0015459143 0.090117194 0.0013657237 0.012027496 0.0013657237 0.0038870391 0.0044270568 0.0060467473 1 1 0.997501 0.0024990423 1.0 1.0 0.748515 0.41789687 1.1713327 3.013956e-4 0.748515 3.013956e-4 3.013956e-4 0.046557944 3.013956e-4 7.541241e-4 0.17392741 0.0032955522 0.0197467 0.0040424718 4.5163592e-4 9.017094e-4 6.0174876e-4 1.2969127e-4 12.912631 4.9842987 6.867154 
99072621173252 5 19 "shanx007" NA 0 0 1 0 NA 0 6 0 NA NA 67 96 4 600000 NA NA 12 264 2 3 0.4865286 0.5134714 1.0 0.99999994 0.52952135 0.9172393 2.7069933 0.001275883 0.001275883 0.0051926114 0.0019133826 0.016756248 0.0021596968 0.029678741 0.017698662 0.015282578 0.52952135 0.010991128 0.12952673 0.02807358 0.052035857 0.04237729 0.00868455 0.038217757 0.0034005824 0.044388223 0.0025795272 0.0040515447 0.0021596968 0.001275883 0.001275883 0.001275883 0.001275883 0.001275883 0.001275883 0.001275883 0.001275883 0.001275883 0.001275883 0 0 0.9996385 3.6150805e-4 1.0 1.0 0.7748644 0.36798427 1.1172116 0.0031206575 0.0031181187 0.7748644 0.0031181187 0.0031181187 0.0031181187 0.0031181187 0.17747316 0.0031181187 0.0031181187 0.0031181187 0.0031181187 0.0031181187 0.0031181187 0.0031181187 0.0031181187 0.0031181187 3 2 0.8922043 0.10779571 1.0 1.0 0.3092175 1.6933061 1.8629767 0.001066013 0.11642807 0.001066013 0.001066013 0.3092175 0.001066013 0.002763469 0.48978668 0.00905519 0.05126438 0.0108705405 0.0015306359 0.0028408754 0.001978531 0.12687418 2.9785297 5.683199 9.985583 
99072621173252 5 20 "shanx007" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 600000 NA NA 12 276 3 4 0.8109157 0.18908425 1.0 1.0 0.254676 1.9732649 2.9014397 2.8729966e-4 2.8729966e-4 0.0014617224 5.645026e-4 0.014811369 6.907504e-4 0.03769431 0.24478495 0.0715995 0.20569158 0.0014720958 0.254676 0.021811288 0.031382956 0.06952142 0.005796258 0.021704804 0.0014720958 0.007826002 9.2876446e-4 0.0019711538 6.907504e-4 2.8729966e-4 2.8729966e-4 2.8729966e-4 2.8729966e-4 2.8729966e-4 2.8729966e-4 2.8729966e-4 2.8729966e-4 2.8729966e-4 2.8729966e-4 1 0 0.9837334 0.016266564 1.0 1.0 0.19442014 2.3627505 1.9694891 0.023954237 9.4367156e-4 9.4367156e-4 9.4367156e-4 9.4367156e-4 0.19442014 9.4367156e-4 9.4367156e-4 0.60464466 0.03292404 0.050365537 0.0053190044 0.015319844 9.4367156e-4 0.017445132 0.023797117 0.025204564 3 2 0.86168635 0.1383137 1.0 1.0 0.41248107 1.2776002 1.682231 0.0011827252 0.010952624 0.0011827252 0.0011827252 0.41248107 0.0011827252 0.004357022 0.46227276 0.01021935 0.075265326 0.012846452 0.001677333 0.0030479843 0.0021492022 0.020423649 5.6136155 6.553153 9.781622 
99072621173252 5 21 "shanx007" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 600000 NA NA 12 288 3 3 0.52123004 0.47877 1.0 1.0 0.064005464 3.9656613 2.9264603 0.0011321657 0.0011321657 0.0045696674 0.0017476459 0.016031154 0.0019897353 0.029576115 0.018945292 0.022293301 0.45303997 0.011372244 0.15077223 0.03976973 0.06430714 0.048843272 0.008835989 0.038778737 0.003236072 0.064005464 0.0024068288 0.003904011 0.0019897353 0.0011321657 0.0011321657 0.0011321657 0.0011321657 0.0011321657 0.0011321657 0.0011321657 0.0011321657 0.0011321657 0.0011321657 1 0 0.9998951 1.04885985e-4 1.0 1.0 0.8725421 0.19670337 0.9356647 0.008699082 0.0010873653 0.0010873653 0.0010873653 0.0010873653 0.8725421 0.0010873653 0.0010873653 0.0076100044 0.034783047 0.0076100044 0.022827381 0.0010873653 0.026088072 0.0043488294 0.0010873653 0.0065229665 4 4 0.9764597 0.023540353 1.0 1.0 0.3173437 1.6558818 1.5472195 6.700072e-4 0.006019487 6.700072e-4 6.700072e-4 0.3173437 6.700072e-4 0.0036691558 0.570393 0.008837058 0.074558794 0.012226351 9.954638e-4 0.0019587057 0.0013183269 0.01772284 5.818247 5.408136 4.7469707 
99072621173252 5 22 "shanx007" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 600000 NA NA 6 300 1 1 0.8384254 0.16157466 1.0 1.0 0.4129085 1.276106 3.0099714 4.7223378e-4 4.7223378e-4 0.0017669447 9.4937737e-4 0.013304928 0.001169682 0.018390993 0.014519684 0.0091157155 0.047047485 0.002557588 0.06909808 0.00838255 0.066045836 0.05618785 0.02070697 0.4129085 0.002557588 0.12770134 0.032383397 0.08836893 0.001169682 4.7223378e-4 4.7223378e-4 4.7223378e-4 4.7223378e-4 4.7223378e-4 4.7223378e-4 4.7223378e-4 4.7223378e-4 4.7223378e-4 4.7223378e-4 2 0 0.99996704 3.289371e-5 1.0 1.0 0.040179584 4.6373935 0.7925819 0.006221894 2.3391383e-4 2.3391383e-4 2.3391383e-4 2.3391383e-4 0.040179584 2.3391383e-4 2.3391383e-4 0.89111006 0.016886195 0.01950557 2.3391383e-4 0.0045374837 7.9527486e-4 0.0062214336 0.0065956423 0.0062214336 4 3 0.98493457 0.015065394 1.0 1.0 0.0055020135 7.5058246 1.5410236 6.070664e-4 0.0055020135 6.070664e-4 6.070664e-4 0.33321577 6.070664e-4 0.0033374152 0.55935395 0.010538247 0.070365876 0.011360563 9.050542e-4 0.0017913046 0.0012015202 9.128111e-5 13.419325 5.3430824 5.750757 
99072621173252 5 23 "shanx007" NA 0 0 1 0 NA 0 6 0 NA NA 72 96 4 600000 NA NA 6 306 2 1 0.9078815 0.09211845 1.0 0.99999994 0.35975543 1.4749117 2.7623105 1.7855696e-4 1.7855696e-4 6.5710786e-4 3.8034958e-4 0.005848717 4.7678174e-4 0.008304243 0.007291688 0.004404676 0.02402966 0.0011123177 0.05508166 0.006542772 0.04785212 0.35975543 0.17475095 0.16578926 0.017984943 0.11222464 6.641705e-4 0.0042292555 4.7678174e-4 1.7855696e-4 1.7855696e-4 1.7855696e-4 1.7855696e-4 1.7855696e-4 1.7855696e-4 1.7855696e-4 1.7855696e-4 1.7855696e-4 1.7855696e-4 1 0 0.9997952 2.048435e-4 1.0 1.0 0.001258748 9.633795 1.0299062 0.008811789 0.001258748 0.001258748 0.001258748 0.001258748 0.85480595 0.001258748 0.001258748 0.008807726 0.026417231 0.001258748 0.030190295 0.0050335634 0.041508947 0.001258748 0.0075497176 0.0062916656 2 2 0.8655812 0.13441877 1.0 1.0 0.45774522 1.1273832 1.866418 8.851727e-4 0.45774522 8.851727e-4 8.851727e-4 0.16698697 8.851727e-4 0.0023153166 0.3094082 0.0070540416 0.039366256 0.008422164 0.0012573301 0.002290948 0.00161285 2.07286e-4 12.23609 5.6561913 7.76313 
