dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.order.stm.cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 onset.order.ltm.onset onset.order.stm.onset onset.weight.ltm onset.weight.stm onset.weight.ltm.onset onset.weight.stm.onset onset.probability onset.information.content onset.entropy onset.0 onset.6 onset.12 onset.18 onset.24 onset.36 onset.48 onset.72 onset.84 onset.96 onset.120 onset.144 probability information.content entropy information.gain 
99030821133330 1 23 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 73 96 4 600000 NA NA 24 528 3 2 0.13137975 0.8686203 0.99999994 1.0 0.23833399 2.0689433 1.9250597 0.0033572367 0.0033190772 0.003932581 0.0033385176 0.004095687 0.004100604 0.004052761 0.0051624984 0.0034571164 0.593929 0.0040257075 0.052912116 0.006074662 0.23833399 0.028482338 0.0034571164 0.026191432 0.003375291 0.005063811 0.0033385176 3 0 0.9424946 0.05750544 1.0 1.0 0.5724807 0.80470103 2.2155602 0.033836417 0.005360291 0.008079283 0.03008894 0.5724807 0.03091504 0.1602467 0.055200934 0.008079283 0.032727774 0.031080099 0.031904582 0.1364416 2.8736446 4.140621 2.9423826 
99030821133330 1 24 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 24 552 4 2 0.5088383 0.49116176 1.0 1.0 0.25840586 1.9522892 2.6778805 0.0036626942 0.0035040674 0.0067586717 0.003584228 0.007910737 0.007947583 0.024317788 0.012068686 0.004103101 0.25840586 0.0061284397 0.1703723 0.010963536 0.13083333 0.31662872 0.004103101 0.016945299 0.0037395707 0.004437898 0.003584228 4 0 0.9997091 2.908686e-4 1.0 1.0 0.8565607 0.2233726 0.96293736 0.009154276 7.559783e-4 0.05545305 7.559783e-4 0.8565607 7.559783e-4 0.029507669 0.011498557 0.0014276947 0.010827298 0.011162929 0.011498557 0.22134031 2.1756618 3.6391015 1.4402192 
99030821133330 1 25 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 66 96 4 600000 NA NA 24 576 4 2 0.58429974 0.41570023 0.99999994 1.0 0.11762272 3.0877614 2.8178675 0.0038014303 0.0036129933 0.0076818345 0.0037080634 0.011483012 0.014731675 0.11762272 0.049982756 0.010965031 0.29700086 0.017170602 0.32964054 0.018923575 0.040790834 0.039426178 0.004330834 0.01678687 0.003893193 0.00473902 0.0037080634 5 0 0.99975336 2.466353e-4 0.99999994 1.0 0.862336 0.21367802 0.9403974 0.014542082 0.0010147429 0.0010147429 0.0010147429 0.862336 0.002367239 0.05395398 0.014535105 0.0028180208 0.014985695 0.015436278 0.015436278 0.101430304 3.3014395 3.756729 1.0969734 
99030821133330 1 26 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 68 96 4 600000 NA NA 24 600 3 0 0.73858225 0.2614178 1.0 1.0 0.25550643 1.9685684 3.5217903 0.005473569 0.0051328745 0.10926664 0.011735103 0.071262024 0.016850296 0.057944745 0.114821516 0.25550643 0.080790125 0.0115545755 0.082714394 0.026878547 0.05300113 0.05205222 0.006454263 0.020383555 0.005641112 0.0072325645 0.0053041894 6 0 0.99868846 0.001311556 1.0 1.0 0.77188075 0.37355015 1.1959008 0.0071912506 6.787894e-4 0.1523196 6.787894e-4 0.77188075 0.023512147 0.015176761 0.0069701765 0.0018980451 0.0071729207 0.0071729207 0.0053479183 0.19722049 2.3421187 4.7176943 1.4185271 
99030821133330 1 27 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 24 624 2 0 0.99770755 0.0022924752 1.0 1.0 0.78282356 0.3532409 1.478195 0.0022633271 0.0020751306 0.0075236293 0.0021692335 0.010243678 0.01033744 0.0066995206 0.07708019 0.0028363797 0.78282356 0.0062097325 0.025149396 0.019425008 0.007667904 0.01910889 0.002827712 0.00773492 0.0023574117 0.0032978319 0.0021692335 7 0 0.9992356 7.644136e-4 1.0 1.0 0.82967633 0.26937947 1.1063946 0.008291001 7.8241795e-4 0.01576857 7.8241795e-4 0.82967633 0.03235202 0.07087705 0.013116305 0.0067957896 0.008278677 0.0061713452 0.0071079955 0.6494902 0.6226204 2.584589 3.1221688 
99030821133330 1 28 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 71 96 4 600000 NA NA 24 648 4 1 0.9091477 0.09085237 1.0 0.99999994 0.51500565 0.9573399 2.3525317 0.0020830838 0.001924648 0.0062241605 0.0020040222 0.011634222 0.017142992 0.013890237 0.11471761 0.012224228 0.20216747 0.021757554 0.51500565 0.025310406 0.009942733 0.027131815 0.002551598 0.007186296 0.002161846 0.0029354643 0.0020040222 8 0 0.9906829 0.009317152 1.0 1.0 0.65645754 0.6072264 1.6015639 0.015848279 0.001590103 0.21921565 0.001590103 0.65645754 0.004409781 0.040717766 0.01648839 0.0034726223 0.012322223 0.014175264 0.01371223 0.33807933 1.5645663 3.9540946 1.6708227 
99030821133330 1 29 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 73 96 4 600000 NA NA 24 672 4 2 0.67111266 0.32888734 0.99999994 1.0 0.39127848 1.3537323 2.5777037 0.0023171618 0.0021857272 0.005198366 0.0022519145 0.006397669 0.006437 0.009404407 0.0348046 0.004175201 0.26644054 0.00585854 0.07439533 0.11850112 0.39127848 0.038125165 0.0026914966 0.0191031 0.0023815206 0.0058008223 0.0022519145 9 0 0.99432516 0.0056747617 1.0 1.0 0.7020864 0.51027954 1.4849721 0.015412183 0.0014996117 0.18267526 0.0014996117 0.7020864 0.0037295858 0.03812927 0.011708792 0.0019465949 0.013476524 0.013034723 0.014801444 0.27471128 1.8640119 4.062676 1.5305283 
99030821133330 1 30 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 24 696 4 3 0.7227082 0.27729177 1.0 1.0 0.3730152 1.4226937 2.2253547 0.0017139117 0.001609453 0.004091449 0.0016619973 0.005116384 0.005150265 0.019142846 0.0093220025 0.0029160518 0.3730152 0.003560391 0.057945427 0.0081333425 0.12394596 0.36895192 0.002013845 0.0060310997 0.0017652294 0.0022511738 0.0016619973 9 0 0.99935776 6.4222753e-4 1.0 1.0 0.80052483 0.32098195 1.0785661 0.0066952035 4.400505e-4 0.13469687 4.400505e-4 0.80052483 0.02098873 0.0123438295 0.0057112393 4.400505e-4 0.0055161067 0.006296613 0.005906367 0.29860792 1.7436757 3.3039205 1.0851226 
99030821133330 1 31 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 24 720 4 3 0.7981879 0.20181209 1.0 0.99999994 0.42769936 1.2253311 2.5206046 0.0019870924 0.0018537693 0.005194857 0.0019207234 0.008996529 0.012643798 0.19749202 0.06709109 0.011058555 0.42769936 0.015587128 0.18092011 0.017800733 0.011515454 0.022268746 0.002374491 0.0069365036 0.0020529055 0.0026853855 0.0019207234 11 0 0.868447 0.13155302 1.0 1.0 0.44401398 1.1713231 2.6186595 0.03418119 0.020849943 0.07065962 0.0049959132 0.44401398 0.11472265 0.14837934 0.08157423 0.008030642 0.025231345 0.023992185 0.02336898 0.1899045 2.3966541 5.139263 2.2517202 
99030821133330 1 32 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 36 744 3 2 0.48818403 0.51181597 1.0 0.99999994 0.30748636 1.7014056 2.8045375 0.0046031773 0.00441174 0.008285501 0.004508524 0.011592842 0.017482301 0.039479658 0.04875617 0.03401641 0.30748636 0.017236767 0.36093932 0.019418273 0.047709078 0.037595186 0.005132957 0.016607204 0.0046958327 0.005534138 0.004508524 4 0 0.99998784 1.21668745e-5 1.0 1.0 0.9216323 0.11773683 0.611242 0.0073111034 9.254575e-4 0.001203091 0.001203091 0.9216323 9.254575e-4 0.029382043 0.009254317 0.002035987 0.008699065 0.008421437 0.00897669 0.28338936 1.8191426 3.4156957 2.0624034 
99030821133330 1 33 "chor-001" NA 0 0 1 0 NA 0 36 0 NA NA 71 96 4 600000 NA NA 12 780 4 2 0.5903854 0.40961465 0.99999994 1.0 0.43485054 1.2014085 2.7112715 0.0037711556 0.0035823223 0.007676698 0.0036775798 0.01152348 0.018938355 0.03054825 0.0761207 0.03203137 0.2385615 0.018617162 0.43485054 0.0215032 0.032433838 0.036150485 0.0043021813 0.013458402 0.0038631472 0.0047120852 0.0036775798 11 0 0.9446047 0.055395264 0.99999994 1.0 0.36130345 1.4687171 2.1582649 0.029490821 0.0023476658 0.0023476658 0.0023476658 0.41463256 0.36130345 0.071115956 0.027331484 0.0070899376 0.026477223 0.02818418 0.027331484 0.157113 2.6701255 4.869538 0.9761162 
99030821133330 1 34 "chor-001" NA 0 0 1 0 NA 0 12 0 NA NA 73 96 4 600000 NA NA 24 792 5 3 0.3338993 0.66610074 1.0 1.0 0.53243726 0.90931654 2.3064325 0.00389615 0.0037845836 0.0058240416 0.0038411748 0.0064577223 0.0064774435 0.015298343 0.016828047 0.0102138175 0.23088108 0.006180983 0.06042117 0.026857473 0.53243726 0.03069613 0.00419753 0.021765605 0.00394962 0.006150611 0.0038411748 1 0 0.9948384 0.005161531 1.0 1.0 0.7684194 0.38003418 1.4675999 0.0146236615 0.0066075255 0.7684194 0.0066075255 0.014477518 0.06139654 0.016440874 0.014477518 0.06334572 0.012512777 0.012512777 0.00857816 0.4091351 1.2893507 3.7740316 4.622894 
