dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.weight.ltm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.57 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 onset.order.ltm.onset onset.weight.ltm.onset onset.probability onset.information.content onset.entropy onset.0 onset.3 onset.6 onset.8 onset.9 onset.12 onset.16 onset.18 onset.24 onset.36 onset.48 onset.60 onset.72 onset.84 onset.96 onset.120 onset.144 probability information.content entropy information.gain 
99111720131534 1 11 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 71 96 4 600000 NA NA 24 216 1 1.0 0.45652467 1.1312352 3.1245887 0.0048953323 0.0048953323 0.0048953323 0.0027973328 0.009557554 0.0023311106 0.014685998 0.0044291103 0.07590096 0.014452887 0.0027973328 0.12201032 0.0039628884 0.45652467 0.014219774 0.0072264434 0.020979995 0.0023311106 0.024243549 0.010723108 0.07869829 0.014685998 0.003263555 0.014919107 0.008625109 0.04447759 0.006060888 0.006293999 0.007692665 0.0041959994 0.0044291103 0.0027973328 2 1.0 0.5069906 0.9799691 2.0492854 0.008230723 7.682011e-4 0.013849566 7.682011e-4 7.682011e-4 0.27569634 0.013849566 0.11915893 0.5069906 0.0055968924 0.008230723 0.0066943215 0.007133294 0.0075722653 0.008230723 0.008011238 0.00845021 0.23145372 2.1112044 5.173877 2.0910985 
99111720131534 1 12 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 24 240 2 0.99999994 0.088061936 3.5053377 2.9682744 0.0017137581 0.0017137581 0.0017137581 9.792905e-4 0.0033459088 8.1607536e-4 0.01477838 0.001550543 0.10284774 0.005059666 9.792905e-4 0.088061936 0.001387328 0.30225572 0.004978059 0.008954571 0.045893103 8.1607536e-4 0.25262722 0.0037539464 0.0042435913 0.005141274 0.007567243 0.00843525 0.0030194784 0.109925345 0.0021217957 0.008628141 0.0026930484 0.0014689355 0.001550543 9.792905e-4 3 1.0 0.113941446 3.1336353 1.9924455 0.0052127913 5.742908e-4 5.742908e-4 7.9517177e-4 5.742908e-4 0.12305279 5.742908e-4 0.15046965 0.113941446 0.0065380773 0.0069798394 0.007421601 0.56089413 0.0052127913 0.007863364 0.008305126 0.0010160528 0.010033905 6.638973 4.960719 2.155333 
99111720131534 1 13 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 36 264 2 1.0 0.16123514 2.6327617 3.334866 0.003160401 0.030099053 0.003160401 0.0018059433 0.006170306 0.0015049528 0.03397089 0.0028594101 0.08928473 0.14157501 0.0018059433 0.16123514 0.0025584197 0.31657362 0.018976085 0.0046653533 0.0502791 0.0015049528 0.040141195 0.0069227824 0.017621627 0.019277073 0.0021069339 0.009631698 0.005568325 0.007223773 0.0039128773 0.0040633725 0.004966344 0.002708915 0.0028594101 0.0018059433 2 1.0 0.028065173 5.1550756 1.8417944 0.011337587 8.054026e-4 0.10561097 8.054026e-4 8.054026e-4 0.64275235 8.054026e-4 0.14402246 0.028065173 0.010408275 0.011337587 0.0073105753 0.011027816 0.010408275 0.011647356 0.0014249427 0.0014249427 0.004525092 7.7878375 5.176665 4.0640807 
99111720131534 1 14 "chor-001" NA 0 0 1 0 NA 0 36 0 NA NA 71 96 4 600000 NA NA 12 300 3 1.0 0.0980651 3.3501165 2.9041414 0.0017040044 0.004344843 0.0017040044 9.7371684e-4 0.0033268658 8.114307e-4 0.29296345 0.0015417183 0.07586879 0.05256596 9.7371684e-4 0.31404588 0.0013794322 0.0980651 0.044562306 0.002515435 0.03239084 8.114307e-4 0.02164307 0.0037325814 0.009501115 0.01039369 0.001136003 0.005193156 0.0030022936 0.0038948674 0.0021097197 0.0021908628 0.0026777214 0.0014605751 0.0015417183 9.7371684e-4 2 1.0 0.009530731 6.7131977 1.266971 0.012761488 0.0010499958 0.02608836 0.0010499958 0.0010499958 0.8018738 0.0010499958 0.0054922863 0.088684276 0.009530731 0.014376868 0.013569177 0.015184556 0.002665374 0.0018576848 0.0018576848 0.0018576848 9.3463203e-4 10.0633135 4.171108 1.4042519 
99111720131534 1 15 "chor-001" NA 0 0 1 0 NA 0 12 0 NA NA 73 96 4 600000 NA NA 24 312 3 1.0 0.0058371844 7.4205112 2.5111983 0.0011171416 0.0011171416 0.0011171416 6.383666e-4 0.0021810858 5.319722e-4 0.07716618 0.001010747 0.0063159587 0.0032982265 6.383666e-4 0.28251344 9.043526e-4 0.04521279 0.0032450294 0.0058371844 0.14247058 5.319722e-4 0.38088834 0.0024470715 0.0027662548 0.003351424 0.004932832 0.0054986565 0.0019682967 0.010929607 0.0013831274 0.0056243953 0.0017555079 9.575498e-4 0.001010747 6.383666e-4 1 1.0 0.575376 0.7974231 1.9933277 0.024134308 0.0020986358 0.209164 0.0020986358 0.0020986358 0.575376 0.0020986358 0.08324588 0.034627486 0.03882476 0.0062959064 0.0041972715 0.0031479537 0.0041972715 0.0031479537 0.0031479537 0.0020986358 0.0033585757 8.217935 4.504525 1.6971508 
99111720131534 1 16 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 73 96 4 600000 NA NA 24 336 2 1.0 0.0027817152 8.489809 1.9926481 0.0018843877 0.0018843877 0.0018843877 0.001076793 0.0036790427 8.973275e-4 0.0056531634 0.0017049223 0.64428127 0.0055634305 0.001076793 0.046966124 0.0015254568 0.17573266 0.005473697 0.0027817152 0.008075948 8.973275e-4 0.009332205 0.004127707 0.030293778 0.0056531634 0.0012562585 0.0057428954 0.0033201117 0.017121011 0.0023330515 0.0024227842 0.0029611806 0.0016151895 0.0017049223 0.001076793 2 0.99999994 0.09271523 3.4310498 1.132987 0.018835472 0.0018061409 0.030360369 0.0018061409 0.0023221814 0.81912786 0.0018061409 0.009546745 0.09271523 0.003870302 0.0028382216 0.0023221814 0.0028382216 0.0023221814 0.0028382216 0.0023221814 0.0023221814 2.5790738e-4 11.920859 3.1256354 4.158351 
99111720131534 1 17 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 71 96 4 600000 NA NA 12 360 1 1.0 0.45652467 1.1312352 3.1245887 0.0048953323 0.0048953323 0.0048953323 0.0027973328 0.009557554 0.0023311106 0.014685998 0.0044291103 0.07590096 0.014452887 0.0027973328 0.12201032 0.0039628884 0.45652467 0.014219774 0.0072264434 0.020979995 0.0023311106 0.024243549 0.010723108 0.07869829 0.014685998 0.003263555 0.014919107 0.008625109 0.04447759 0.006060888 0.006293999 0.007692665 0.0041959994 0.0044291103 0.0027973328 3 1.0 0.51111096 0.9682916 2.0194674 0.09135799 0.00493827 0.00493827 0.00493827 0.00493827 0.30123448 0.00493827 0.0074074045 0.51111096 0.0074074045 0.00987654 0.0074074045 0.00987654 0.0074074045 0.0074074045 0.0074074045 0.0074074045 0.23333476 2.099527 5.1440563 2.4482594 
99111720131534 1 18 "chor-001" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 600000 NA NA 12 372 2 0.99999994 0.088061936 3.5053377 2.9682744 0.0017137581 0.0017137581 0.0017137581 9.792905e-4 0.0033459088 8.1607536e-4 0.01477838 0.001550543 0.10284774 0.005059666 9.792905e-4 0.088061936 0.001387328 0.30225572 0.004978059 0.008954571 0.045893103 8.1607536e-4 0.25262722 0.0037539464 0.0042435913 0.005141274 0.007567243 0.00843525 0.0030194784 0.109925345 0.0021217957 0.008628141 0.0026930484 0.0014689355 0.001550543 9.792905e-4 2 1.0 0.04072398 4.6179776 3.1843922 0.05882353 0.022624431 0.022624431 0.022624431 0.022624431 0.04072398 0.022624431 0.022624431 0.438914 0.04072398 0.05882353 0.04072398 0.04072398 0.022624431 0.04072398 0.04072398 0.04072398 0.0035862324 8.123315 6.152662 1.4898546 
99111720131534 1 19 "chor-001" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 600000 NA NA 24 384 2 1.0 0.31657362 1.659387 3.334866 0.003160401 0.030099053 0.003160401 0.0018059433 0.006170306 0.0015049528 0.03397089 0.0028594101 0.08928473 0.14157501 0.0018059433 0.16123514 0.0025584197 0.31657362 0.018976085 0.0046653533 0.0502791 0.0015049528 0.040141195 0.0069227824 0.017621627 0.019277073 0.0021069339 0.009631698 0.005568325 0.007223773 0.0039128773 0.0040633725 0.004966344 0.002708915 0.0028594101 0.0018059433 1 1.0 0.47474742 1.074768 3.0202138 0.045454543 0.020202018 0.020202018 0.020202018 0.020202018 0.47474742 0.020202018 0.045454543 0.045454543 0.07070707 0.045454543 0.045454543 0.020202018 0.045454543 0.020202018 0.020202018 0.020202018 0.15029252 2.734155 6.3550906 2.3816154 
99111720131534 1 20 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 72 408 3 1.0 0.17382807 2.5242672 3.099112 0.0024299484 0.0024299484 0.0024299484 0.0013885421 0.0047441847 0.0011571185 0.06991887 0.0021985248 0.013738149 0.007174132 0.0013885421 0.17382807 0.0019671011 0.09834452 0.0070584207 0.012696743 0.30989468 0.0011571185 0.19195011 0.0053227437 0.006017015 0.007289844 0.010729641 0.011960395 0.004281338 0.02377352 0.0030085074 0.012233895 0.00381849 0.0020828128 0.0021985248 0.0013885421 2 1.0 0.15789475 2.6629648 2.7668157 0.04024768 0.015479876 0.498452 0.015479876 0.015479876 0.027863774 0.015479876 0.027863774 0.15789475 0.027863774 0.027863774 0.015479876 0.027863774 0.015479876 0.027863774 0.027863774 0.015479876 0.027446538 5.187232 5.865922 3.3721817 
99111720131534 1 21 "chor-001" NA 0 0 1 0 NA 0 72 0 NA NA 73 96 4 600000 NA NA 24 480 4 1.0 0.0034490428 8.179588 2.7995336 0.0023364485 0.02225189 0.0023364485 0.0013351134 0.004561637 0.0011125946 0.02511429 0.0021139295 0.06600719 0.104664795 0.0013351134 0.11919933 0.0018914107 0.49475056 0.014028804 0.0034490428 0.03717077 0.0011125946 0.029675929 0.0051179347 0.01302747 0.014251323 0.0015576322 0.007120604 0.0041165994 0.0053404537 0.0028927457 0.0030040052 0.0036715618 0.00200267 0.0021139295 0.0013351134 2 1.0 0.031886622 4.970905 2.541534 0.051372893 0.012400353 0.15854737 0.012400353 0.012400353 0.031886622 0.012400353 0.012400353 0.53852963 0.012400353 0.031886622 0.012400353 0.031886622 0.012400353 0.031886622 0.012400353 0.012400353 1.09978326e-4 13.150494 5.3410673 2.128136 
99111720131534 1 22 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 71 96 4 600000 NA NA 24 504 1 1.0 0.45652467 1.1312352 3.1245887 0.0048953323 0.0048953323 0.0048953323 0.0027973328 0.009557554 0.0023311106 0.014685998 0.0044291103 0.07590096 0.014452887 0.0027973328 0.12201032 0.0039628884 0.45652467 0.014219774 0.0072264434 0.020979995 0.0023311106 0.024243549 0.010723108 0.07869829 0.014685998 0.003263555 0.014919107 0.008625109 0.04447759 0.006060888 0.006293999 0.007692665 0.0041959994 0.0044291103 0.0027973328 1 1.0 0.5789472 0.7884963 2.4119368 0.1578947 0.017543854 0.017543854 0.017543854 0.017543854 0.017543854 0.017543854 0.017543854 0.5789472 0.017543854 0.017543854 0.017543854 0.017543854 0.017543854 0.017543854 0.017543854 0.017543854 0.26430368 1.9197316 5.5365233 0.749174 
99111720131534 1 23 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 73 96 4 600000 NA NA 24 528 2 0.99999994 0.008954571 6.80316 2.9682744 0.0017137581 0.0017137581 0.0017137581 9.792905e-4 0.0033459088 8.1607536e-4 0.01477838 0.001550543 0.10284774 0.005059666 9.792905e-4 0.088061936 0.001387328 0.30225572 0.004978059 0.008954571 0.045893103 8.1607536e-4 0.25262722 0.0037539464 0.0042435913 0.005141274 0.007567243 0.00843525 0.0030194784 0.109925345 0.0021217957 0.008628141 0.0026930484 0.0014689355 0.001550543 9.792905e-4 1 1.0 0.02941175 5.0874634 2.8798554 0.52941155 0.02941175 0.02941175 0.02941175 0.02941175 0.02941175 0.02941175 0.02941175 0.02941175 0.02941175 0.02941175 0.02941175 0.02941175 0.02941175 0.02941175 0.02941175 0.02941175 2.6336958e-4 11.890623 5.848119 2.6817744 
99111720131534 1 24 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 24 552 2 1.0 0.046966124 4.4122357 1.9926481 0.0018843877 0.0018843877 0.0018843877 0.001076793 0.0036790427 8.973275e-4 0.0056531634 0.0017049223 0.64428127 0.0055634305 0.001076793 0.046966124 0.0015254568 0.17573266 0.005473697 0.0027817152 0.008075948 8.973275e-4 0.009332205 0.004127707 0.030293778 0.0056531634 0.0012562585 0.0057428954 0.0033201117 0.017121011 0.0023330515 0.0024227842 0.0029611806 0.0016151895 0.0017049223 0.001076793 0 1.0 0.05882352 4.0874634 4.0874624 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.0027627128 8.499699 6.080114 2.9211826 
99111720131534 1 25 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 66 96 4 600000 NA NA 24 576 2 1.0 0.042109553 4.569709 3.1338522 0.0029441 0.0075068176 0.0029441 0.0016823428 0.005748004 0.0014019524 0.03164589 0.0026637092 0.042109553 0.09082103 0.0016823428 0.06807116 0.0023833187 0.26296806 0.017677346 0.004346052 0.026305726 0.0014019524 0.037393894 0.00644898 0.32211772 0.017957736 0.0019627332 0.008972495 0.0051872237 0.0067293714 0.003645076 0.0037852712 0.0046264427 0.002523514 0.0026637092 0.0016823428 0 1.0 0.05882352 4.0874634 4.0874624 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.0024770321 8.657172 7.221314 2.2083066 
99111720131534 1 26 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 68 96 4 600000 NA NA 24 600 2 0.99999994 0.0021343764 8.87197 3.3986375 0.003735159 0.015407532 0.003735159 0.0021343764 0.1998866 0.0017786471 0.215472 0.0033794295 0.19970874 0.011027612 0.0021343764 0.07525901 0.0030237 0.029814575 0.010849747 0.0055138064 0.08020588 0.0017786471 0.053515054 0.008181777 0.009248965 0.011205478 0.002490106 0.011383343 0.0065809945 0.008537507 0.0046244822 0.004802347 0.0058695357 0.0032015648 0.0033794295 0.0021343764 0 1.0 0.05882352 4.0874634 4.0874624 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 1.2555154e-4 12.959432 7.486097 2.4620125 
99111720131534 1 27 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 24 624 1 1.0 0.02938447 5.0888023 2.7519588 0.006495516 0.006495516 0.006495516 0.0037117247 0.01268172 0.003093104 0.01948654 0.005876896 0.6130528 0.019177234 0.0037117247 0.02938447 0.005258275 0.031549636 0.018867923 0.009588617 0.027837915 0.003093104 0.032168254 0.01422827 0.01608413 0.01948654 0.0043303445 0.019795852 0.011444478 0.014846891 0.008042067 0.008351376 0.010207238 0.005567585 0.005876896 0.0037117247 0 1.0 0.05882352 4.0874634 4.0874624 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.0017284979 9.176266 6.8394203 1.3953627 
99111720131534 1 28 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 71 96 4 600000 NA NA 24 648 1 1.0 0.20337546 2.2977824 3.8216648 0.0054374696 0.013864369 0.0054374696 0.0031071254 0.010616012 0.0025892714 0.058446907 0.0049196156 0.07777228 0.16773766 0.0031071254 0.12572087 0.004401761 0.20337546 0.032648355 0.0080267405 0.048584137 0.0025892714 0.06906291 0.011910648 0.030318009 0.03316621 0.0036249799 0.016571335 0.009580304 0.012428502 0.0067321057 0.0069910325 0.008544595 0.0046606883 0.0049196156 0.0031071254 0 1.0 0.05882352 4.0874634 4.0874624 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.01196326 6.3852453 7.909124 1.5219401 
99111720131534 1 29 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 73 96 4 600000 NA NA 24 672 2 0.99999994 0.007997576 6.9662213 2.793452 0.0015306051 0.0015306051 0.0015306051 8.7463163e-4 0.0029883245 7.2885974e-4 0.10572602 0.0013848334 0.0086535495 0.004518929 8.7463163e-4 0.20201994 0.0012390615 0.061946433 0.004446043 0.007997576 0.19520013 7.2885974e-4 0.33680427 0.0033527543 0.00379007 0.004591815 0.0067585153 0.007533757 0.0026967805 0.014974751 0.001895035 0.0077060326 0.0024052367 0.0013119474 0.0013848334 8.7463163e-4 0 1.0 0.05882352 4.0874634 4.0874624 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 0.05882352 4.7044558e-4 11.053685 6.880924 1.580898 
