dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.stm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.57 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy information.gain 
99062921154456 1 11 "shanx002" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 600000 NA NA 12 132 1 1.0 0.0031897922 8.292321 1.8827224 0.0031897922 0.0031897922 0.0031897922 0.0031897922 0.0031897922 0.0031897922 0.0031897922 0.0031897922 0.0031897922 0.0031897922 0.0031897922 0.0031897922 0.0031897922 0.0031897922 0.0031897922 0.0031897922 0.0031897922 0.0031897922 0.0893142 0.0031897922 0.0031897922 0.69218504 0.0031897922 0.0893142 0.0031897922 0.0031897922 0.0031897922 0.046251997 0.0031897922 0.0031897922 0.0031897922 8.292321 1.8827224 0.22060905 
99062921154456 1 12 "shanx002" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 600000 NA NA 48 144 0 1.0 0.010067114 6.634206 3.6736665 0.010067114 0.010067114 0.010067114 0.010067114 0.010067114 0.010067114 0.010067114 0.010067114 0.010067114 0.010067114 0.010067114 0.010067114 0.010067114 0.010067114 0.010067114 0.010067114 0.09731544 0.010067114 0.18456376 0.010067114 0.010067114 0.18456376 0.010067114 0.18456376 0.010067114 0.010067114 0.010067114 0.09731544 0.010067114 0.010067114 0.010067114 6.634206 3.6736665 0.93538046 
99062921154456 1 13 "shanx002" NA 0 0 1 0 NA 0 48 0 NA NA 83 96 4 600000 NA NA 18 192 0 1.0 0.15652174 2.675565 3.946579 0.011594202 0.011594202 0.011594202 0.011594202 0.011594202 0.011594202 0.011594202 0.011594202 0.011594202 0.011594202 0.011594202 0.011594202 0.08405797 0.011594202 0.011594202 0.011594202 0.08405797 0.011594202 0.15652174 0.011594202 0.011594202 0.15652174 0.011594202 0.15652174 0.011594202 0.011594202 0.011594202 0.08405797 0.011594202 0.011594202 0.15652174 2.675565 3.946579 0.09271415 
99062921154456 1 14 "shanx002" NA 0 0 1 0 NA 0 18 0 NA NA 83 96 4 600000 NA NA 6 210 1 1.0 0.44161075 1.1791527 2.876056 0.005369127 0.005369127 0.005369127 0.005369127 0.005369127 0.005369127 0.005369127 0.005369127 0.005369127 0.005369127 0.005369127 0.005369127 0.038926177 0.005369127 0.005369127 0.005369127 0.038926177 0.005369127 0.07248322 0.005369127 0.005369127 0.07248322 0.005369127 0.44161075 0.005369127 0.005369127 0.005369127 0.20671143 0.005369127 0.005369127 0.44161075 1.1791527 2.876056 0.5001038 
99062921154456 1 15 "shanx002" NA 0 0 1 0 NA 0 6 0 NA NA 83 96 4 600000 NA NA 12 216 2 1.0 0.30248442 1.7250671 3.3800886 0.0074534146 0.0074534146 0.0074534146 0.0074534146 0.0074534146 0.0074534146 0.0074534146 0.0074534146 0.0074534146 0.0074534146 0.0074534146 0.0074534146 0.05403726 0.0074534146 0.0074534146 0.0074534146 0.05403726 0.0074534146 0.10062111 0.0074534146 0.0074534146 0.10062111 0.0074534146 0.30248442 0.0074534146 0.0074534146 0.0074534146 0.20931676 0.0074534146 0.0074534146 0.30248442 1.7250671 3.3800886 0.07092762 
99062921154456 1 16 "shanx002" NA 0 0 1 0 NA 0 12 0 NA NA 88 96 4 600000 NA NA 12 228 3 1.0 0.40603015 1.3003412 2.577359 0.0040201 0.0040201 0.0040201 0.0040201 0.0040201 0.0040201 0.0040201 0.0040201 0.0040201 0.0040201 0.0040201 0.0040201 0.029145729 0.0040201 0.0040201 0.0040201 0.029145729 0.0040201 0.054271363 0.0040201 0.0040201 0.054271363 0.0040201 0.33065325 0.0040201 0.0040201 0.0040201 0.40603015 0.0040201 0.0040201 0.40603015 1.3003412 2.577359 0.1958815 
99062921154456 1 17 "shanx002" NA 0 0 1 0 NA 0 12 0 NA NA 78 96 4 600000 NA NA 18 240 1 1.0 0.3923076 1.3499427 3.2750947 0.0076923044 0.0076923044 0.0076923044 0.0076923044 0.0076923044 0.0076923044 0.0076923044 0.0076923044 0.0076923044 0.0076923044 0.0076923044 0.0076923044 0.055769213 0.0076923044 0.0076923044 0.0076923044 0.055769213 0.0076923044 0.3923076 0.0076923044 0.0076923044 0.10384612 0.0076923044 0.15192303 0.0076923044 0.0076923044 0.0076923044 0.055769213 0.0076923044 0.0076923044 0.3923076 1.3499427 3.2750947 1.1832947 
99062921154456 1 18 "shanx002" NA 0 0 1 0 NA 0 18 0 NA NA 81 96 4 600000 NA NA 6 258 2 1.0 0.5413402 0.88539267 2.5029538 0.004045512 0.004045512 0.004045512 0.004045512 0.004045512 0.004045512 0.004045512 0.004045512 0.004045512 0.004045512 0.004045512 0.004045512 0.029329963 0.004045512 0.004045512 0.004045512 0.16839446 0.004045512 0.054614414 0.004045512 0.004045512 0.5413402 0.004045512 0.079898864 0.004045512 0.004045512 0.004045512 0.029329963 0.004045512 0.004045512 0.5413402 0.88539267 2.5029538 1.195096 
99062921154456 1 19 "shanx002" NA 0 0 1 0 NA 0 6 0 NA NA 81 96 4 600000 NA NA 24 264 3 1.0 0.4322275 1.2101372 2.9244761 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.041232225 0.0056872023 0.0056872023 0.0056872023 0.041232225 0.0056872023 0.19526063 0.0056872023 0.0056872023 0.4322275 0.0056872023 0.11232226 0.0056872023 0.0056872023 0.0056872023 0.041232225 0.0056872023 0.0056872023 0.4322275 1.2101372 2.9244761 0.30145591 
99062921154456 1 20 "shanx002" NA 0 0 1 0 NA 0 24 0 NA NA 78 96 4 600000 NA NA 12 288 2 1.0 0.52707773 0.9239124 2.5225782 0.004289543 0.004289543 0.004289543 0.004289543 0.004289543 0.004289543 0.004289543 0.004289543 0.004289543 0.004289543 0.004289543 0.004289543 0.03109919 0.004289543 0.004289543 0.004289543 0.03109919 0.004289543 0.52707773 0.004289543 0.004289543 0.19195706 0.004289543 0.08471848 0.004289543 0.004289543 0.004289543 0.03109919 0.004289543 0.004289543 0.52707773 0.9239124 2.5225782 0.3779815 
99062921154456 1 21 "shanx002" NA 0 0 1 0 NA 0 12 0 NA NA 81 96 4 600000 NA NA 12 300 3 1.0 0.44660634 1.1629243 2.916722 0.0054298644 0.0054298644 0.0054298644 0.0054298644 0.0054298644 0.0054298644 0.0054298644 0.0054298644 0.0054298644 0.0054298644 0.0054298644 0.0054298644 0.039366517 0.0054298644 0.0054298644 0.0054298644 0.16380091 0.0054298644 0.07330317 0.0054298644 0.0054298644 0.44660634 0.0054298644 0.10723981 0.0054298644 0.0054298644 0.0054298644 0.039366517 0.0054298644 0.0054298644 0.44660634 1.1629243 2.916722 1.1067308 
99062921154456 1 22 "shanx002" NA 0 0 1 0 NA 0 12 0 NA NA 81 96 4 600000 NA NA 24 312 3 1.0 0.19526063 2.356527 2.9244761 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.0056872023 0.041232225 0.0056872023 0.0056872023 0.0056872023 0.041232225 0.0056872023 0.4322275 0.0056872023 0.0056872023 0.19526063 0.0056872023 0.11232226 0.0056872023 0.0056872023 0.0056872023 0.041232225 0.0056872023 0.0056872023 0.19526063 2.356527 2.9244761 0.6502767 
99062921154456 1 23 "shanx002" NA 0 0 1 0 NA 0 24 0 NA NA 76 96 4 600000 NA NA 48 336 2 1.0 0.019397993 5.6879487 1.8260939 0.0026755848 0.0026755848 0.0026755848 0.0026755848 0.0026755848 0.0026755848 0.0026755848 0.0026755848 0.0026755848 0.0026755848 0.0026755848 0.0026755848 0.019397993 0.0026755848 0.0026755848 0.0026755848 0.019397993 0.0026755848 0.70501673 0.0026755848 0.0026755848 0.11973244 0.0026755848 0.052842807 0.0026755848 0.0026755848 0.0026755848 0.019397993 0.0026755848 0.0026755848 0.019397993 5.6879487 1.8260939 0.23792082 
99062921154456 2 1 "shanx003" NA 0 0 1 0 NA 0 0 0 NA NA 79 96 4 600000 NA NA 12 0 0 1.0 0.033333324 4.906891 4.906889 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 0.033333324 4.906891 4.906889 NA 
99062921154456 2 2 "shanx003" NA 0 0 1 0 NA 0 12 0 NA NA 81 96 4 600000 NA NA 24 12 0 1.0 0.022222223 5.491853 4.0696316 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.35555556 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 0.022222223 5.491853 4.0696316 0.4516288 
99062921154456 2 3 "shanx003" NA 0 0 1 0 NA 0 24 0 NA NA 81 96 4 600000 NA NA 6 36 0 1.0 0.21621619 2.2094536 4.147717 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.21621619 0.02027027 0.21621619 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.02027027 0.21621619 2.2094536 4.147717 0.26473495 
99062921154456 2 4 "shanx003" NA 0 0 1 0 NA 0 6 0 NA NA 86 96 4 600000 NA NA 6 42 1 0.99999994 0.010498685 6.5736475 2.8368692 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.16272962 0.010498685 0.54330707 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 0.010498685 6.5736475 2.8368692 0.33994377 
99062921154456 2 5 "shanx003" NA 0 0 1 0 NA 0 6 0 NA NA 79 96 4 600000 NA NA 12 48 0 0.99999994 0.15346535 2.704015 3.7838647 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.15346535 0.0148514835 0.29207918 0.0148514835 0.0148514835 0.0148514835 0.0148514835 0.15346535 0.0148514835 0.0148514835 0.0148514835 0.15346535 2.704015 3.7838647 0.31777135 
99062921154456 2 6 "shanx003" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 600000 NA NA 12 60 1 1.0 0.2148148 2.2188346 2.7547057 0.007407405 0.007407405 0.007407405 0.007407405 0.007407405 0.007407405 0.007407405 0.007407405 0.007407405 0.007407405 0.007407405 0.007407405 0.007407405 0.007407405 0.007407405 0.007407405 0.007407405 0.007407405 0.007407405 0.2148148 0.007407405 0.474074 0.007407405 0.007407405 0.007407405 0.007407405 0.1111111 0.007407405 0.007407405 0.007407405 0.2148148 2.2188346 2.7547057 0.19537222 
99062921154456 2 7 "shanx003" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 600000 NA NA 12 72 1 1.0 0.0070422534 7.1497474 2.7525117 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.40140843 0.0070422534 0.3028169 0.0070422534 0.0070422534 0.0070422534 0.0070422534 0.1056338 0.0070422534 0.0070422534 0.0070422534 0.0070422534 7.1497474 2.7525117 0.1354993 
99062921154456 2 8 "shanx003" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 600000 NA NA 6 84 0 1.0 0.107526846 3.2172313 3.5095325 0.010752684 0.010752684 0.010752684 0.010752684 0.010752684 0.010752684 0.010752684 0.010752684 0.010752684 0.010752684 0.010752684 0.010752684 0.010752684 0.010752684 0.010752684 0.010752684 0.010752684 0.107526846 0.010752684 0.3010752 0.010752684 0.20430101 0.010752684 0.010752684 0.010752684 0.010752684 0.107526846 0.010752684 0.010752684 0.010752684 0.107526846 3.2172313 3.5095325 0.19628894 
99062921154456 2 9 "shanx003" NA 0 0 1 0 NA 0 6 0 NA NA 74 96 4 600000 NA NA 6 90 1 0.99999994 0.0052083316 7.5849633 2.7155347 0.0052083316 0.0052083316 0.0052083316 0.0052083316 0.0052083316 0.0052083316 0.0052083316 0.0052083316 0.0052083316 0.0052083316 0.0052083316 0.0052083316 0.0052083316 0.0052083316 0.0052083316 0.0052083316 0.0052083316 0.42708322 0.0052083316 0.21614577 0.0052083316 0.14583328 0.0052083316 0.0052083316 0.0052083316 0.0052083316 0.075520806 0.0052083316 0.0052083316 0.0052083316 0.0052083316 7.5849633 2.7155347 0.37654498 
99062921154456 2 10 "shanx003" NA 0 0 1 0 NA 0 6 0 NA NA 74 96 4 600000 NA NA 12 96 0 0.99999994 0.089506164 3.4818692 3.5555525 0.009259258 0.009259258 0.009259258 0.009259258 0.009259258 0.009259258 0.009259258 0.009259258 0.009259258 0.009259258 0.009259258 0.009259258 0.009259258 0.009259258 0.009259258 0.089506164 0.009259258 0.16975307 0.009259258 0.24999997 0.009259258 0.16975307 0.009259258 0.009259258 0.009259258 0.009259258 0.089506164 0.009259258 0.009259258 0.009259258 0.089506164 3.4818692 3.5555525 0.34318906 
99062921154456 2 11 "shanx003" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 600000 NA NA 12 108 1 1.0 0.0044444446 7.8137813 2.822173 0.0044444446 0.0044444446 0.0044444446 0.0044444446 0.0044444446 0.0044444446 0.0044444446 0.0044444446 0.0044444446 0.0044444446 0.0044444446 0.0044444446 0.0044444446 0.0044444446 0.0044444446 0.40888897 0.0044444446 0.12000001 0.0044444446 0.17777781 0.0044444446 0.12000001 0.0044444446 0.0044444446 0.0044444446 0.0044444446 0.06222223 0.0044444446 0.0044444446 0.0044444446 0.0044444446 7.8137813 2.822173 0.38875213 
99062921154456 2 12 "shanx003" NA 0 0 1 0 NA 0 18 6 NA NA 67 96 4 600000 NA NA 9 126 0 1.0 0.008219178 6.92679 3.623177 0.008219178 0.008219178 0.008219178 0.008219178 0.008219178 0.008219178 0.008219178 0.008219178 0.008219178 0.008219178 0.076712325 0.008219178 0.008219178 0.008219178 0.008219178 0.14520547 0.008219178 0.14520547 0.008219178 0.2136986 0.008219178 0.14520547 0.008219178 0.008219178 0.008219178 0.008219178 0.076712325 0.008219178 0.008219178 0.008219178 0.008219178 6.92679 3.623177 0.3658377 
99062921154456 2 13 "shanx003" NA 0 0 1 0 NA 0 9 0 NA NA 67 96 4 600000 NA NA 3 135 0 1.0 0.06862743 3.8650706 3.8882852 0.009803919 0.009803919 0.009803919 0.009803919 0.009803919 0.009803919 0.009803919 0.009803919 0.06862743 0.009803919 0.06862743 0.009803919 0.009803919 0.009803919 0.009803919 0.12745096 0.009803919 0.12745096 0.009803919 0.18627447 0.009803919 0.12745096 0.009803919 0.009803919 0.009803919 0.009803919 0.06862743 0.009803919 0.009803919 0.009803919 0.06862743 3.8650706 3.8882852 0.07570763 
99062921154456 2 14 "shanx003" NA 0 0 1 0 NA 0 3 0 NA NA 67 96 4 600000 NA NA 3 138 1 1.0 0.38421053 1.380031 3.1831565 0.005263158 0.005263158 0.005263158 0.005263158 0.005263158 0.005263158 0.005263158 0.005263158 0.38421053 0.005263158 0.04736842 0.005263158 0.005263158 0.005263158 0.005263158 0.08947368 0.005263158 0.08947368 0.005263158 0.13157894 0.005263158 0.08947368 0.005263158 0.005263158 0.005263158 0.005263158 0.04736842 0.005263158 0.005263158 0.005263158 0.38421053 1.380031 3.1831565 0.39380428 
99062921154456 2 15 "shanx003" NA 0 0 1 0 NA 0 3 0 NA NA 72 96 4 600000 NA NA 3 141 1 1.0 0.0027932953 8.483816 2.091017 0.0027932953 0.0027932953 0.0027932953 0.0027932953 0.0027932953 0.0027932953 0.0027932953 0.0027932953 0.67318416 0.0027932953 0.025139658 0.0027932953 0.0027932953 0.0027932953 0.0027932953 0.04748602 0.0027932953 0.04748602 0.0027932953 0.069832385 0.0027932953 0.04748602 0.0027932953 0.0027932953 0.0027932953 0.0027932953 0.025139658 0.0027932953 0.0027932953 0.0027932953 0.0027932953 8.483816 2.091017 0.2519409 
99062921154456 2 16 "shanx003" NA 0 0 1 0 NA 0 3 0 NA NA 69 96 4 600000 NA NA 48 144 0 1.0 0.061085977 4.033015 3.9422598 0.009049773 0.009049773 0.009049773 0.009049773 0.009049773 0.009049773 0.009049773 0.009049773 0.11312217 0.009049773 0.061085977 0.009049773 0.009049773 0.061085977 0.009049773 0.11312217 0.009049773 0.11312217 0.009049773 0.16515836 0.009049773 0.11312217 0.009049773 0.009049773 0.009049773 0.009049773 0.061085977 0.009049773 0.009049773 0.009049773 0.061085977 4.033015 3.9422598 1.286007 
99062921154456 2 17 "shanx003" NA 0 0 1 0 NA 0 48 0 NA NA 79 96 4 600000 NA NA 12 192 1 1.0 0.11631665 3.1038706 3.254242 0.004846527 0.004846527 0.004846527 0.004846527 0.004846527 0.004846527 0.004846527 0.004846527 0.3764136 0.004846527 0.07915993 0.004846527 0.004846527 0.04200323 0.004846527 0.07915993 0.004846527 0.07915993 0.004846527 0.11631665 0.004846527 0.07915993 0.004846527 0.004846527 0.004846527 0.004846527 0.04200323 0.004846527 0.004846527 0.004846527 0.11631665 3.1038706 3.254242 0.2846631 
99062921154456 2 18 "shanx003" NA 0 0 1 0 NA 0 12 0 NA NA 81 96 4 600000 NA NA 24 204 1 1.0 0.17329213 2.528722 3.3808978 0.0046314155 0.0046314155 0.0046314155 0.0046314155 0.0046314155 0.0046314155 0.0046314155 0.0046314155 0.07564646 0.0046314155 0.07564646 0.0046314155 0.0046314155 0.040138938 0.0046314155 0.07564646 0.0046314155 0.17329213 0.0046314155 0.24430718 0.0046314155 0.17329213 0.0046314155 0.0046314155 0.0046314155 0.0046314155 0.040138938 0.0046314155 0.0046314155 0.0046314155 0.17329213 2.528722 3.3808978 0.59075147 
99062921154456 2 19 "shanx003" NA 0 0 1 0 NA 0 24 0 NA NA 81 96 4 600000 NA NA 6 228 2 1.0 0.43956423 1.1858541 2.875981 0.0031623326 0.0031623326 0.0031623326 0.0031623326 0.0031623326 0.0031623326 0.0031623326 0.0031623326 0.051651433 0.0031623326 0.051651433 0.0031623326 0.0031623326 0.027406882 0.0031623326 0.051651433 0.0031623326 0.051651433 0.0031623326 0.10014053 0.0031623326 0.43956423 0.0031623326 0.0031623326 0.0031623326 0.0031623326 0.15671115 0.0031623326 0.0031623326 0.0031623326 0.43956423 1.1858541 2.875981 0.5084888 
99062921154456 2 20 "shanx003" NA 0 0 1 0 NA 0 6 0 NA NA 86 96 4 600000 NA NA 6 234 2 1.0 0.4153197 1.2677058 2.9084976 0.0031623328 0.0031623328 0.0031623328 0.0031623328 0.0031623328 0.0031623328 0.0031623328 0.0031623328 0.051651437 0.0031623328 0.051651437 0.0031623328 0.0031623328 0.027406884 0.0031623328 0.051651437 0.0031623328 0.051651437 0.0031623328 0.100140534 0.0031623328 0.18095571 0.0031623328 0.0031623328 0.0031623328 0.0031623328 0.4153197 0.0031623328 0.0031623328 0.0031623328 0.4153197 1.2677058 2.9084976 0.34248063 
99062921154456 2 21 "shanx003" NA 0 0 1 0 NA 0 6 0 NA NA 79 96 4 600000 NA NA 12 240 1 0.99999994 0.4242663 1.2369579 3.1439793 0.004758126 0.004758126 0.004758126 0.004758126 0.004758126 0.004758126 0.004758126 0.004758126 0.077716075 0.004758126 0.077716075 0.004758126 0.004758126 0.041237097 0.004758126 0.077716075 0.004758126 0.077716075 0.004758126 0.4242663 0.004758126 0.077716075 0.004758126 0.004758126 0.004758126 0.004758126 0.041237097 0.004758126 0.004758126 0.004758126 0.4242663 1.2369579 3.1439793 1.2170591 
